"time1","choice1","time2","choice2","type","V6","V7","V8","V9","V10","V11","V12","V13","V14","id","t2","treatment"
0.14285,1,0.5875,2,1,1.2,1.02,1.44444444444444,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,1.34707364796661,0.916290731874155,626646,0.44465,0
0.24905,2,1,2,0,1.2,1.02,1.43809523809524,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,0.504181081047322,1.76358859226136,626646,0,0
0.15645,2,1,2,1,0.652,0.619047619047619,0.78,1.12085789761543,1.93794197940614,1.34707364796661,1.76358859226136,0.941608539858445,1.93794197940614,626646,0,0
0.1305,3,0.4004,2,0,0.652,0.619047619047619,0.776923076923077,1.12085789761543,1.93794197940614,1.34707364796661,1.76358859226136,1.59948758158093,1.28401551199947,626646,0.2699,0
0.5519,3,1,3,1,0.852380952380952,0.853846153846154,1.01904761904762,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,0.84863208340034,1.76358859226136,626646,0,0
0.123,2,0.34205,1,0,0.852380952380952,0.853846153846154,1.01764705882353,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,1.06131650392441,1.55227949859415,626646,0.21905,0
0.30465,1,1,1,1,1.05555555555556,1.1047619047619,1.25555555555556,1.66073120682165,0.916290731874155,0.767870726755882,1.76358859226136,1.48722027970985,0.916290731874155,626646,0,0
0.2183,1,0.38245,3,0,1.05555555555556,1.1047619047619,1.26,1.66073120682165,0.916290731874155,0.767870726755882,1.76358859226136,0.462035459596558,1.93794197940614,626646,0.16415,0
0.2773,1,0.93315,2,1,1.3,1.49411764705882,1.56190476190476,0.605136303237232,1.76358859226136,0.677273831403655,1.55227949859415,0.421594490038048,1.76358859226136,626646,0.65585,0
0.19965,2,1,2,0,1.3,1.49411764705882,1.56,0.605136303237232,1.76358859226136,0.677273831403655,1.55227949859415,0.248461359298499,1.93794197940614,626646,0,0
0.17105,2,1,2,1,0.752941176470588,0.636,0.9,1.36257783450257,1.55227949859415,1.14570389620196,1.93794197940614,1.18417017702976,1.55227949859415,626646,0,0
0.11025,1,0.32445,2,1,1.3,1.236,1.55555555555556,1.45243416362444,0.916290731874155,0.481266821524446,1.93794197940614,1.27296567581289,0.916290731874155,626646,0.2142,0
0.2425,2,0.42995,1,1,1.1,1.1,1.31764705882353,0.983499481567605,1.55227949859415,1.6194882482876,0.916290731874155,0.802962046567152,1.55227949859415,626646,0.18745,0
0.1527,1,1,1,1,1.25384615384615,1.31428571428571,1.5,1.12085789761543,1.28401551199947,0.594207232705042,1.76358859226136,0.941608539858445,1.28401551199947,626646,0,0
0.2971,1,0.95905,2,1,0.647058823529412,0.746153846153846,0.782352941176471,1.51412773262977,1.55227949859415,1.63989711991881,1.28401551199947,1.32425897020044,1.55227949859415,626646,0.66195,0
0.1046,1,1,1,1,0.8,0.676923076923077,0.955555555555556,1.93794197940614,0.916290731874155,1.73727128394398,1.28401551199947,1.76026080216868,0.916290731874155,626646,0,0
0.0836,1,0.30225,3,0,0.8,0.676923076923077,0.96,1.93794197940614,0.916290731874155,1.73727128394398,1.28401551199947,0.7339691750802,1.93794197940614,626646,0.21865,0
0.09055,1,0.5828,2,1,1.05555555555556,0.995238095238095,1.25555555555556,1.66073120682165,0.916290731874155,0.87227384645738,1.76358859226136,1.48722027970985,0.916290731874155,626646,0.49225,0
0.08605,2,0.6139,1,0,1.05555555555556,0.995238095238095,1.26,1.66073120682165,0.916290731874155,0.87227384645738,1.76358859226136,0.462035459596558,1.93794197940614,626646,0.52785,0
0.10745,1,0.22335,2,1,0.752,0.752380952380952,0.9,0.978166135592242,1.93794197940614,1.15201306539522,1.76358859226136,0.798507696217771,1.93794197940614,626646,0.1159,0
0.1678,3,0.28125,1,0,0.752,0.752380952380952,0.9,0.978166135592242,1.93794197940614,1.15201306539522,1.76358859226136,1.45243416362444,1.28401551199947,626646,0.11345,0
0.39365,2,1,2,1,1.35384615384615,1.42222222222222,1.62307692307692,1.04412410338404,1.28401551199947,1.36257783450257,0.916290731874155,0.862749964946125,1.28401551199947,626646,0,0
0.1104,2,1,2,0,1.35384615384615,1.42222222222222,1.61904761904762,1.04412410338404,1.28401551199947,1.36257783450257,0.916290731874155,0.385662480811984,1.76358859226136,626646,0,0
0.2493,1,1,1,1,0.7,0.8,0.84,1.04982212449868,1.93794197940614,1.93794197940614,0.916290731874155,0.867500567704723,1.93794197940614,626646,0,0
0.19795,3,0.31625,1,0,0.7,0.8,0.841176470588235,1.04982212449868,1.93794197940614,1.93794197940614,0.916290731874155,1.25176346816228,1.55227949859415,626646,0.1183,0
0.07275,1,1,1,1,1.25555555555556,1.06153846153846,1.5,1.48722027970985,0.916290731874155,1.28735441326499,1.28401551199947,1.30933331998376,0.916290731874155,626646,0,0
0.19015,2,1,2,1,1,0.955555555555556,1.2,1.34707364796661,1.28401551199947,1.76026080216868,0.916290731874155,1.16475209117265,1.28401551199947,626646,0,0
0.14705,1,1,1,1,1.1,1.1,1.32,0.59783700075562,1.93794197940614,1.6194882482876,0.916290731874155,0.415515443961666,1.93794197940614,626646,0,0
0.0717,1,0.16875,2,1,0.7,0.735294117647059,0.844444444444444,2.07147337203066,0.916290731874155,1.38629436111989,1.55227949859415,1.88387475813586,0.916290731874155,626646,0.09705,0
0.3465,1,1,1,1,1.1,1.264,1.32307692307692,1.25176346816228,1.28401551199947,0.458865884835279,1.93794197940614,1.06711362160874,1.28401551199947,626646,0,0
0.0968,1,0.4999,2,1,1.2,1.02,1.44444444444444,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,1.34707364796661,0.916290731874155,627373,0.4031,0
0.08525,2,1,2,0,1.2,1.02,1.43809523809524,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,0.504181081047322,1.76358859226136,627373,0,0
0.0452,2,1,2,1,0.652,0.619047619047619,0.78,1.12085789761543,1.93794197940614,1.34707364796661,1.76358859226136,0.941608539858445,1.93794197940614,627373,0,0
0.0784,2,1,2,0,0.652,0.619047619047619,0.776923076923077,1.12085789761543,1.93794197940614,1.34707364796661,1.76358859226136,1.59948758158093,1.28401551199947,627373,0,0
0.08485,1,0.40405,2,1,0.852380952380952,0.853846153846154,1.01904761904762,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,0.84863208340034,1.76358859226136,627373,0.3192,0
0.0906,1,1,1,0,0.852380952380952,0.853846153846154,1.01764705882353,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,1.06131650392441,1.55227949859415,627373,0,0
0.1694,1,1,1,1,1.05555555555556,1.1047619047619,1.25555555555556,1.66073120682165,0.916290731874155,0.767870726755882,1.76358859226136,1.48722027970985,0.916290731874155,627373,0,0
0.0529,2,0.27195,1,0,1.05555555555556,1.1047619047619,1.26,1.66073120682165,0.916290731874155,0.767870726755882,1.76358859226136,0.462035459596558,1.93794197940614,627373,0.21905,0
0.0517,1,1,1,1,1.3,1.49411764705882,1.56190476190476,0.605136303237232,1.76358859226136,0.677273831403655,1.55227949859415,0.421594490038048,1.76358859226136,627373,0,0
0.1256,1,1,1,0,1.3,1.49411764705882,1.56,0.605136303237232,1.76358859226136,0.677273831403655,1.55227949859415,0.248461359298499,1.93794197940614,627373,0,0
0.0943,2,1,2,1,0.752941176470588,0.636,0.9,1.36257783450257,1.55227949859415,1.14570389620196,1.93794197940614,1.18417017702976,1.55227949859415,627373,0,0
0.0877,1,0.34565,2,1,1.3,1.236,1.55555555555556,1.45243416362444,0.916290731874155,0.481266821524446,1.93794197940614,1.27296567581289,0.916290731874155,627373,0.25795,0
0.0686,1,0.2747,2,1,1.1,1.1,1.31764705882353,0.983499481567605,1.55227949859415,1.6194882482876,0.916290731874155,0.802962046567152,1.55227949859415,627373,0.2061,0
0.2454,1,0.3713,2,1,1.25384615384615,1.31428571428571,1.5,1.12085789761543,1.28401551199947,0.594207232705042,1.76358859226136,0.941608539858445,1.28401551199947,627373,0.1259,0
0.0809,1,0.21965,3,1,0.647058823529412,0.746153846153846,0.782352941176471,1.51412773262977,1.55227949859415,1.63989711991881,1.28401551199947,1.32425897020044,1.55227949859415,627373,0.13875,0
0.05795,2,1,2,1,0.8,0.676923076923077,0.955555555555556,1.93794197940614,0.916290731874155,1.73727128394398,1.28401551199947,1.76026080216868,0.916290731874155,627373,0,0
0.083,3,0.29845,1,0,0.8,0.676923076923077,0.96,1.93794197940614,0.916290731874155,1.73727128394398,1.28401551199947,0.7339691750802,1.93794197940614,627373,0.21545,0
0.09055,1,0.2285,2,1,1.05555555555556,0.995238095238095,1.25555555555556,1.66073120682165,0.916290731874155,0.87227384645738,1.76358859226136,1.48722027970985,0.916290731874155,627373,0.13795,0
0.068,2,1,2,0,1.05555555555556,0.995238095238095,1.26,1.66073120682165,0.916290731874155,0.87227384645738,1.76358859226136,0.462035459596558,1.93794197940614,627373,0,0
0.0724,2,0.25695,1,1,0.752,0.752380952380952,0.9,0.978166135592242,1.93794197940614,1.15201306539522,1.76358859226136,0.798507696217771,1.93794197940614,627373,0.18455,0
0.0533,1,1,1,0,0.752,0.752380952380952,0.9,0.978166135592242,1.93794197940614,1.15201306539522,1.76358859226136,1.45243416362444,1.28401551199947,627373,0,0
0.09435,3,0.6255,2,1,1.35384615384615,1.42222222222222,1.62307692307692,1.04412410338404,1.28401551199947,1.36257783450257,0.916290731874155,0.862749964946125,1.28401551199947,627373,0.53115,0
0.1655,2,0.4102,3,0,1.35384615384615,1.42222222222222,1.61904761904762,1.04412410338404,1.28401551199947,1.36257783450257,0.916290731874155,0.385662480811984,1.76358859226136,627373,0.2447,0
0.1138,1,1,1,1,0.7,0.8,0.84,1.04982212449868,1.93794197940614,1.93794197940614,0.916290731874155,0.867500567704723,1.93794197940614,627373,0,0
0.0426,1,1,1,0,0.7,0.8,0.841176470588235,1.04982212449868,1.93794197940614,1.93794197940614,0.916290731874155,1.25176346816228,1.55227949859415,627373,0,0
0.1017,2,1,2,1,1.25555555555556,1.06153846153846,1.5,1.48722027970985,0.916290731874155,1.28735441326499,1.28401551199947,1.30933331998376,0.916290731874155,627373,0,0
0.0464,1,0.2415,2,1,1,0.955555555555556,1.2,1.34707364796661,1.28401551199947,1.76026080216868,0.916290731874155,1.16475209117265,1.28401551199947,627373,0.1951,0
0.04215,1,0.2876,2,1,1.1,1.1,1.32,0.59783700075562,1.93794197940614,1.6194882482876,0.916290731874155,0.415515443961666,1.93794197940614,627373,0.24545,0
0.046,2,0.4492,1,1,0.7,0.735294117647059,0.844444444444444,2.07147337203066,0.916290731874155,1.38629436111989,1.55227949859415,1.88387475813586,0.916290731874155,627373,0.4032,0
0.075,2,0.13325,1,1,1.1,1.264,1.32307692307692,1.25176346816228,1.28401551199947,0.458865884835279,1.93794197940614,1.06711362160874,1.28401551199947,627373,0.05825,0
0.0897,2,1,2,1,1.2,1.02,1.44444444444444,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,1.34707364796661,0.916290731874155,627429,0,0
0.0836,2,1,2,0,1.2,1.02,1.43809523809524,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,0.504181081047322,1.76358859226136,627429,0,0
0.12635,1,1,1,1,0.652,0.619047619047619,0.78,1.12085789761543,1.93794197940614,1.34707364796661,1.76358859226136,0.941608539858445,1.93794197940614,627429,0,0
0.26985,1,1,1,0,0.652,0.619047619047619,0.776923076923077,1.12085789761543,1.93794197940614,1.34707364796661,1.76358859226136,1.59948758158093,1.28401551199947,627429,0,0
0.14045,2,1,2,1,0.852380952380952,0.853846153846154,1.01904761904762,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,0.84863208340034,1.76358859226136,627429,0,0
0.27675,1,0.59445,2,0,0.852380952380952,0.853846153846154,1.01764705882353,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,1.06131650392441,1.55227949859415,627429,0.3177,0
0.0636,1,1,1,1,1.05555555555556,1.1047619047619,1.25555555555556,1.66073120682165,0.916290731874155,0.767870726755882,1.76358859226136,1.48722027970985,0.916290731874155,627429,0,0
0.11915,2,1,2,0,1.05555555555556,1.1047619047619,1.26,1.66073120682165,0.916290731874155,0.767870726755882,1.76358859226136,0.462035459596558,1.93794197940614,627429,0,0
0.205,1,1,1,1,1.3,1.49411764705882,1.56190476190476,0.605136303237232,1.76358859226136,0.677273831403655,1.55227949859415,0.421594490038048,1.76358859226136,627429,0,0
0.0999,2,0.87125,1,0,1.3,1.49411764705882,1.56,0.605136303237232,1.76358859226136,0.677273831403655,1.55227949859415,0.248461359298499,1.93794197940614,627429,0.77135,0
0.0797,2,1,2,1,0.752941176470588,0.636,0.9,1.36257783450257,1.55227949859415,1.14570389620196,1.93794197940614,1.18417017702976,1.55227949859415,627429,0,0
0.09405,2,1,2,1,1.3,1.236,1.55555555555556,1.45243416362444,0.916290731874155,0.481266821524446,1.93794197940614,1.27296567581289,0.916290731874155,627429,0,0
0.54195,1,1,1,1,1.1,1.1,1.31764705882353,0.983499481567605,1.55227949859415,1.6194882482876,0.916290731874155,0.802962046567152,1.55227949859415,627429,0,0
0.15505,1,0.55015,2,1,1.25384615384615,1.31428571428571,1.5,1.12085789761543,1.28401551199947,0.594207232705042,1.76358859226136,0.941608539858445,1.28401551199947,627429,0.3951,0
0.18635,1,0.617,2,1,0.647058823529412,0.746153846153846,0.782352941176471,1.51412773262977,1.55227949859415,1.63989711991881,1.28401551199947,1.32425897020044,1.55227949859415,627429,0.43065,0
0.1648,1,1,1,1,0.8,0.676923076923077,0.955555555555556,1.93794197940614,0.916290731874155,1.73727128394398,1.28401551199947,1.76026080216868,0.916290731874155,627429,0,0
0.1608,2,1,2,0,0.8,0.676923076923077,0.96,1.93794197940614,0.916290731874155,1.73727128394398,1.28401551199947,0.7339691750802,1.93794197940614,627429,0,0
0.0923,2,1,2,1,1.05555555555556,0.995238095238095,1.25555555555556,1.66073120682165,0.916290731874155,0.87227384645738,1.76358859226136,1.48722027970985,0.916290731874155,627429,0,0
0.13855,2,1,2,0,1.05555555555556,0.995238095238095,1.26,1.66073120682165,0.916290731874155,0.87227384645738,1.76358859226136,0.462035459596558,1.93794197940614,627429,0,0
0.1659,1,0.7369,2,1,0.752,0.752380952380952,0.9,0.978166135592242,1.93794197940614,1.15201306539522,1.76358859226136,0.798507696217771,1.93794197940614,627429,0.571,0
0.1117,1,1,1,0,0.752,0.752380952380952,0.9,0.978166135592242,1.93794197940614,1.15201306539522,1.76358859226136,1.45243416362444,1.28401551199947,627429,0,0
0.083,2,1,2,1,1.35384615384615,1.42222222222222,1.62307692307692,1.04412410338404,1.28401551199947,1.36257783450257,0.916290731874155,0.862749964946125,1.28401551199947,627429,0,0
0.09045,1,1,1,0,1.35384615384615,1.42222222222222,1.61904761904762,1.04412410338404,1.28401551199947,1.36257783450257,0.916290731874155,0.385662480811984,1.76358859226136,627429,0,0
0.1155,1,1,1,1,0.7,0.8,0.84,1.04982212449868,1.93794197940614,1.93794197940614,0.916290731874155,0.867500567704723,1.93794197940614,627429,0,0
0.09025,2,0.80025,1,0,0.7,0.8,0.841176470588235,1.04982212449868,1.93794197940614,1.93794197940614,0.916290731874155,1.25176346816228,1.55227949859415,627429,0.71,0
0.04495,1,1,1,1,1.25555555555556,1.06153846153846,1.5,1.48722027970985,0.916290731874155,1.28735441326499,1.28401551199947,1.30933331998376,0.916290731874155,627429,0,0
0.09755,1,0.8568,2,1,1,0.955555555555556,1.2,1.34707364796661,1.28401551199947,1.76026080216868,0.916290731874155,1.16475209117265,1.28401551199947,627429,0.75925,0
0.05755,1,1,1,1,1.1,1.1,1.32,0.59783700075562,1.93794197940614,1.6194882482876,0.916290731874155,0.415515443961666,1.93794197940614,627429,0,0
0.04535,1,1,1,1,0.7,0.735294117647059,0.844444444444444,2.07147337203066,0.916290731874155,1.38629436111989,1.55227949859415,1.88387475813586,0.916290731874155,627429,0,0
0.07525,1,1,1,1,1.1,1.264,1.32307692307692,1.25176346816228,1.28401551199947,0.458865884835279,1.93794197940614,1.06711362160874,1.28401551199947,627429,0,0
0.7558,2,1,2,1,1.2,1.02,1.44444444444444,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,1.34707364796661,0.916290731874155,628172,0,0
0.59355,2,1,2,0,1.2,1.02,1.43809523809524,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,0.504181081047322,1.76358859226136,628172,0,0
0.93675,1,1,1,1,0.852380952380952,0.853846153846154,1.01904761904762,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,0.84863208340034,1.76358859226136,628172,0,0
0.91605,1,1,1,0,0.852380952380952,0.853846153846154,1.01764705882353,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,1.06131650392441,1.55227949859415,628172,0,0
0.8533,1,1,1,1,1.05555555555556,1.1047619047619,1.25555555555556,1.66073120682165,0.916290731874155,0.767870726755882,1.76358859226136,1.48722027970985,0.916290731874155,628172,0,0
0.8618,2,1,2,0,1.05555555555556,1.1047619047619,1.26,1.66073120682165,0.916290731874155,0.767870726755882,1.76358859226136,0.462035459596558,1.93794197940614,628172,0,0
0.63935,1,1,1,1,1.3,1.49411764705882,1.56190476190476,0.605136303237232,1.76358859226136,0.677273831403655,1.55227949859415,0.421594490038048,1.76358859226136,628172,0,0
0.41365,2,1,2,0,1.3,1.49411764705882,1.56,0.605136303237232,1.76358859226136,0.677273831403655,1.55227949859415,0.248461359298499,1.93794197940614,628172,0,0
0.3686,2,1,2,1,0.752941176470588,0.636,0.9,1.36257783450257,1.55227949859415,1.14570389620196,1.93794197940614,1.18417017702976,1.55227949859415,628172,0,0
0.7572,2,1,2,1,1.3,1.236,1.55555555555556,1.45243416362444,0.916290731874155,0.481266821524446,1.93794197940614,1.27296567581289,0.916290731874155,628172,0,0
0.9363,1,1,1,1,1.1,1.1,1.31764705882353,0.983499481567605,1.55227949859415,1.6194882482876,0.916290731874155,0.802962046567152,1.55227949859415,628172,0,0
0.5375,1,1,1,1,1.25384615384615,1.31428571428571,1.5,1.12085789761543,1.28401551199947,0.594207232705042,1.76358859226136,0.941608539858445,1.28401551199947,628172,0,0
0.95715,1,1,1,1,0.647058823529412,0.746153846153846,0.782352941176471,1.51412773262977,1.55227949859415,1.63989711991881,1.28401551199947,1.32425897020044,1.55227949859415,628172,0,0
0.3918,2,0.9797,1,1,0.8,0.676923076923077,0.955555555555556,1.93794197940614,0.916290731874155,1.73727128394398,1.28401551199947,1.76026080216868,0.916290731874155,628172,0.5879,0
0.6909,2,1,2,0,0.8,0.676923076923077,0.96,1.93794197940614,0.916290731874155,1.73727128394398,1.28401551199947,0.7339691750802,1.93794197940614,628172,0,0
0.47265,2,1,2,1,1.05555555555556,0.995238095238095,1.25555555555556,1.66073120682165,0.916290731874155,0.87227384645738,1.76358859226136,1.48722027970985,0.916290731874155,628172,0,0
0.94095,2,1,2,0,1.05555555555556,0.995238095238095,1.26,1.66073120682165,0.916290731874155,0.87227384645738,1.76358859226136,0.462035459596558,1.93794197940614,628172,0,0
0.6609,1,1,1,1,0.752,0.752380952380952,0.9,0.978166135592242,1.93794197940614,1.15201306539522,1.76358859226136,0.798507696217771,1.93794197940614,628172,0,0
0.30335,1,1,1,0,0.752,0.752380952380952,0.9,0.978166135592242,1.93794197940614,1.15201306539522,1.76358859226136,1.45243416362444,1.28401551199947,628172,0,0
0.6827,1,1,1,1,1.35384615384615,1.42222222222222,1.62307692307692,1.04412410338404,1.28401551199947,1.36257783450257,0.916290731874155,0.862749964946125,1.28401551199947,628172,0,0
0.95685,3,1,3,0,1.35384615384615,1.42222222222222,1.61904761904762,1.04412410338404,1.28401551199947,1.36257783450257,0.916290731874155,0.385662480811984,1.76358859226136,628172,0,0
0.95795,1,1,1,1,0.7,0.8,0.84,1.04982212449868,1.93794197940614,1.93794197940614,0.916290731874155,0.867500567704723,1.93794197940614,628172,0,0
0.9763,1,1,1,0,0.7,0.8,0.841176470588235,1.04982212449868,1.93794197940614,1.93794197940614,0.916290731874155,1.25176346816228,1.55227949859415,628172,0,0
0.9842,2,1,2,1,1.25555555555556,1.06153846153846,1.5,1.48722027970985,0.916290731874155,1.28735441326499,1.28401551199947,1.30933331998376,0.916290731874155,628172,0,0
0.9806,2,1,2,1,1,0.955555555555556,1.2,1.34707364796661,1.28401551199947,1.76026080216868,0.916290731874155,1.16475209117265,1.28401551199947,628172,0,0
0.96435,1,1,1,1,1.1,1.1,1.32,0.59783700075562,1.93794197940614,1.6194882482876,0.916290731874155,0.415515443961666,1.93794197940614,628172,0,0
0.7988,2,1,2,1,0.7,0.735294117647059,0.844444444444444,2.07147337203066,0.916290731874155,1.38629436111989,1.55227949859415,1.88387475813586,0.916290731874155,628172,0,0
0.51455,2,1,2,1,1.1,1.264,1.32307692307692,1.25176346816228,1.28401551199947,0.458865884835279,1.93794197940614,1.06711362160874,1.28401551199947,628172,0,0
0.08685,1,1,1,1,1.2,1.02,1.44444444444444,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,1.34707364796661,0.916290731874155,628570,0,0
0.09785,1,0.3097,2,0,1.2,1.02,1.43809523809524,1.53247687129797,0.916290731874155,0.673344553263766,1.93794197940614,0.504181081047322,1.76358859226136,628570,0.21185,0
0.07115,1,0.881,2,1,0.652,0.619047619047619,0.78,1.12085789761543,1.93794197940614,1.34707364796661,1.76358859226136,0.941608539858445,1.93794197940614,628570,0.80985,0
0.26815,1,0.72525,2,0,0.652,0.619047619047619,0.776923076923077,1.12085789761543,1.93794197940614,1.34707364796661,1.76358859226136,1.59948758158093,1.28401551199947,628570,0.4571,0
0.07525,1,1,1,1,0.852380952380952,0.853846153846154,1.01904761904762,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,0.84863208340034,1.76358859226136,628570,0,0
0.25085,3,0.6397,2,0,0.852380952380952,0.853846153846154,1.01764705882353,1.02722229258144,1.76358859226136,1.50507789710986,1.28401551199947,1.06131650392441,1.55227949859415,628570,0.38885,0
0.09565,1,0.4096,2,1,1.05555555555556,1.1047619047619,1.25555555555556,1.66073120682165,0.916290731874155,0.767870726755882,1.76358859226136,1.48722027970985,0.916290731874155,628570,0.31395,0
