"V9","V10","V11","V12","V13","V14"
"0.820980552069829","1.34807314829969","1.34807314829969","0.820980552069829","0.681218609694671","1.34807314829969"
"1.34807314829969","0.820980552069829","0.820980552069829","1.34807314829969","1.34807314829969","0.681218609694671"
"0.820980552069829","1.34807314829969","1.40730870071222","0.857055179461627","0.681218609694671","1.34807314829969"
"1.40730870071222","0.857055179461627","0.820980552069829","1.34807314829969","1.40730870071222","0.717293237086468"
"1.34807314829969","0.820980552069829","0.857055179461627","1.40730870071222","1.34807314829969","0.681218609694671"
"0.857055179461627","1.40730870071222","1.34807314829969","0.820980552069829","0.717293237086468","1.40730870071222"
"0.857055179461627","1.40730870071222","1.40730870071222","0.857055179461627","0.717293237086468","1.40730870071222"
"1.40730870071222","0.857055179461627","0.857055179461627","1.40730870071222","1.40730870071222","0.717293237086468"
"1.28883759588717","0.784905924678032","0.820980552069829","1.34807314829969","1.28883759588717","0.645143982302874"
"0.820980552069829","1.34807314829969","1.28883759588717","0.784905924678032","0.681218609694671","1.34807314829969"
"0.784905924678032","1.28883759588717","1.34807314829969","0.820980552069829","0.645143982302874","1.28883759588717"
"1.34807314829969","0.820980552069829","0.784905924678032","1.28883759588717","1.34807314829969","0.681218609694671"
"1.39252491087053","0.776528789498996","0.776528789498996","1.39252491087053","0.680622429271419","1.4884312710981"
"0.776528789498996","1.39252491087053","1.39252491087053","0.776528789498996","1.4884312710981","0.680622429271419"
"1.45371371390222","0.81065016627163","0.776528789498996","1.39252491087053","0.680622429271419","1.4884312710981"
"0.776528789498996","1.39252491087053","1.45371371390222","0.81065016627163","1.54934285209405","0.7150210280798"
"0.81065016627163","1.45371371390222","1.39252491087053","0.776528789498996","1.4884312710981","0.680622429271419"
"1.39252491087053","0.776528789498996","0.81065016627163","1.45371371390222","0.7150210280798","1.54934285209405"
"1.45371371390222","0.81065016627163","0.81065016627163","1.45371371390222","0.7150210280798","1.54934285209405"
"0.81065016627163","1.45371371390222","1.45371371390222","0.81065016627163","1.54934285209405","0.7150210280798"
"0.776528789498996","1.39252491087053","1.33133610783884","0.742407412726362","1.42754701412879","0.646196506436408"
"1.33133610783884","0.742407412726362","0.776528789498996","1.39252491087053","0.680622429271419","1.4884312710981"
"1.39252491087053","0.776528789498996","0.742407412726362","1.33133610783884","0.646196506436408","1.42754701412879"
"0.742407412726362","1.33133610783884","1.39252491087053","0.776528789498996","1.4884312710981","0.680622429271419"
"0.867500567704723","1.3015531326648","1.3015531326648","0.867500567704723","0.433448002744646","1.73560569762488"
"1.3015531326648","0.867500567704723","0.867500567704723","1.3015531326648","1.73560569762488","0.433448002744646"
"0.867500567704723","1.3015531326648","1.35874455354941","0.905619326624433","0.433448002744646","1.73560569762488"
"1.35874455354941","0.905619326624433","0.867500567704723","1.3015531326648","1.8118697804744","0.452494099699451"
"1.3015531326648","0.867500567704723","0.905619326624433","1.35874455354941","1.73560569762488","0.433448002744646"
"0.905619326624433","1.35874455354941","1.3015531326648","0.867500567704723","0.452494099699451","1.8118697804744"
"0.905619326624433","1.35874455354941","1.35874455354941","0.905619326624433","0.452494099699451","1.8118697804744"
"1.35874455354941","0.905619326624433","0.905619326624433","1.35874455354941","1.8118697804744","0.452494099699451"
"1.24436171178019","0.829381808785013","0.867500567704723","1.3015531326648","1.65934161477536","0.41440190578984"
"0.867500567704723","1.3015531326648","1.24436171178019","0.829381808785013","0.433448002744646","1.73560569762488"
"0.829381808785013","1.24436171178019","1.3015531326648","0.867500567704723","0.41440190578984","1.65934161477536"
"1.3015531326648","0.867500567704723","0.829381808785013","1.24436171178019","1.73560569762488","0.433448002744646"
