# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-06-18 12:48:09 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0050000000000000001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpsTGGY7/standata-61f85a1a2f1c.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpsTGGY7/init-1-61f842df684d.json
# random
#   seed = 603951583
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/fit_barre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-285.792,-1.54976,1.88723,0.975743,0.385452,3.59057,0.719856,1.4923,1,0,0
0,-283.644,-0.705954,1.87379,0.946281,0.427129,3.42637,0.677528,1.5073,1,0,0
0,-286.307,-0.630734,1.85038,0.948235,0.398798,3.56379,0.685964,1.51211,1,0,0
0,-286.106,-4.84457,1.85278,0.949559,0.410671,3.5024,0.759328,1.43561,1,0,0
0,-283.875,-2.64951,1.88761,0.991134,0.445361,3.45395,0.738694,1.4711,1,0,0
0,-288.389,-2.18232,1.86165,0.931942,0.491472,3.67063,0.682428,1.55447,1,0,0
0,-284.036,-0.809071,1.86554,0.908904,0.481464,3.49952,0.686413,1.50391,1,0,0
0,-283.436,-1.64021,1.87575,0.969966,0.538529,3.62772,0.724959,1.51518,1,0,0
0,-286.186,-5.90567,1.88388,0.91487,0.29618,3.36691,0.691577,1.49022,1,0,0
0,-284.583,-0.830316,1.8624,0.960261,0.460877,3.49775,0.641752,1.50946,1,0,0
0,-285.939,-1.21065,1.87365,1.00686,0.428255,3.5355,0.674353,1.50496,1,0,0
0,-285.576,-1.89248,1.87756,0.923786,0.473462,3.48597,0.62898,1.52588,1,0,0
0,-289.782,-6.92266,1.83689,1.02813,0.66919,3.4816,0.629142,1.49651,1,0,0
0,-284.121,-3.05775,1.85606,0.986818,0.547828,3.58516,0.659808,1.44844,1,0,0
0,-285.679,-1.16385,1.83865,0.920911,0.418911,3.4866,0.677476,1.51414,1,0,0
0,-285.266,-1.70498,1.82082,0.919695,0.476695,3.54287,0.706351,1.497,1,0,0
0,-283.434,-0.8292,1.8473,0.973657,0.491223,3.4711,0.684711,1.49185,1,0,0
0,-290.676,-3.2713,1.81313,1.00024,0.456316,3.49288,0.712161,1.53173,1,0,0
0,-287.23,-4.83768,1.88613,0.990094,0.372835,3.55395,0.732613,1.43588,1,0,0
0,-287.568,-3.07535,1.91956,0.982934,0.469244,3.67539,0.672254,1.54658,1,0,0
0,-294.487,-2.85331,1.82517,0.966653,0.357178,3.65443,0.705932,1.49346,1,0,0
0,-297.883,-4.33712,1.80306,0.971528,0.374771,3.6301,0.735757,1.51632,1,0,0
0,-285.161,-2.04366,1.85093,0.920809,0.536241,3.39243,0.675354,1.48988,1,0,0
0,-286.954,-6.12018,1.80301,0.901644,0.358663,3.42862,0.648321,1.46057,1,0,0
0,-282.51,-3.46351,1.91859,0.952336,0.532255,3.72131,0.735566,1.49103,1,0,0
0,-285.049,-3.21129,1.90516,1.03169,0.447269,3.55748,0.687006,1.47245,1,0,0
0,-293.742,-5.77079,1.87327,0.909423,0.491224,3.64107,0.644944,1.59255,1,0,0
0,-307.547,-3.85976,1.84999,0.990789,0.337189,3.73622,0.666647,1.50828,1,0,0
0,-284.427,-3.1147,1.82626,0.940123,0.573767,3.60346,0.673774,1.45962,1,0,0
0,-285.601,-3.73375,1.89262,1.01194,0.556646,3.69049,0.717299,1.52746,1,0,0
0,-288.821,-2.42504,1.82272,1.00156,0.425707,3.55,0.702717,1.47959,1,0,0
0,-287.537,-7.21855,1.8671,0.918412,0.462945,3.48716,0.649284,1.39774,1,0,0
0,-285.12,-1.09866,1.88345,0.951341,0.512852,3.62473,0.663952,1.52994,1,0,0
0,-287.59,-4.72778,1.85061,0.90681,0.538964,3.31678,0.668223,1.45559,1,0,0
0,-282.945,-3.75407,1.91704,1.01302,0.520502,3.4546,0.705139,1.47016,1,0,0
0,-292.21,-4.40803,1.87054,0.984585,0.50633,3.77703,0.620497,1.4653,1,0,0
0,-285.915,-2.14281,1.83122,0.947178,0.453439,3.46172,0.740723,1.50805,1,0,0
0,-283.413,-1.76604,1.90391,0.959694,0.440488,3.46493,0.723628,1.47727,1,0,0
0,-288.26,-3.3592,1.90745,1.03501,0.412205,3.56499,0.663524,1.50873,1,0,0
0,-283.617,-0.78269,1.85357,0.9439,0.414611,3.48823,0.670017,1.4801,1,0,0
0,-284.942,-2.04791,1.8788,0.990909,0.386674,3.42196,0.708247,1.50481,1,0,0
0,-287.548,-2.1228,1.85314,0.985131,0.482577,3.68136,0.734928,1.51275,1,0,0
0,-285.387,-5.36911,1.97001,0.984863,0.404915,3.48193,0.694088,1.5128,1,0,0
0,-283.351,-2.56789,1.88055,0.973669,0.575545,3.4269,0.686626,1.46886,1,0,0
0,-288.264,-2.55933,1.85509,0.964558,0.335396,3.53642,0.652507,1.49653,1,0,0
0,-288.734,-4.53657,1.92579,0.978677,0.480071,3.82407,0.647902,1.48638,1,0,0
0,-283.596,-2.53376,1.85892,0.950135,0.422179,3.41715,0.665953,1.44818,1,0,0
0,-283.117,-1.11776,1.89431,0.99346,0.466227,3.56559,0.688578,1.48334,1,0,0
0,-287.89,-4.002,1.86999,0.897164,0.527867,3.31239,0.688278,1.47514,1,0,0
0,-285.87,-1.64825,1.8803,1.00868,0.480938,3.58871,0.700626,1.52234,1,0,0
0,-284.399,-2.3317,1.87173,0.935509,0.429714,3.45361,0.738743,1.46443,1,0,0
0,-284.226,-2.88396,1.89914,0.932232,0.447123,3.40381,0.65325,1.45399,1,0,0
0,-284.341,-1.59915,1.85729,0.9309,0.375839,3.45882,0.697805,1.483,1,0,0
0,-283.148,-1.92754,1.90923,0.905021,0.476287,3.6068,0.692579,1.47768,1,0,0
0,-285.44,-3.28112,1.90896,0.891865,0.378325,3.55559,0.654951,1.52447,1,0,0
0,-283.726,-1.06108,1.89211,0.951472,0.44296,3.47025,0.720907,1.51165,1,0,0
0,-285.839,-1.36124,1.88023,0.977207,0.508945,3.68445,0.655654,1.50218,1,0,0
0,-285.133,-1.14361,1.88554,0.936166,0.410944,3.6108,0.642939,1.50967,1,0,0
0,-284.643,-4.00091,1.85809,1.02246,0.477463,3.49958,0.722055,1.44925,1,0,0
0,-286.783,-2.34406,1.8491,0.891759,0.51898,3.49166,0.679959,1.52794,1,0,0
0,-286.886,-3.01328,1.90278,1.00183,0.519712,3.63059,0.630741,1.51086,1,0,0
0,-287.253,-2.14957,1.87276,0.942157,0.514405,3.59025,0.623163,1.52896,1,0,0
0,-284.414,-3.32592,1.88124,0.980825,0.620578,3.45448,0.653119,1.48025,1,0,0
0,-283.381,-1.54944,1.87312,0.94772,0.488554,3.672,0.736165,1.49407,1,0,0
0,-285.838,-1.47501,1.84447,0.926828,0.443832,3.63703,0.726942,1.51331,1,0,0
0,-284.23,-1.35914,1.8602,0.913439,0.466592,3.47215,0.720996,1.4902,1,0,0
0,-284.311,-1.93095,1.89554,0.905134,0.469637,3.45449,0.647658,1.49025,1,0,0
0,-285.16,-1.42285,1.87679,0.977469,0.393568,3.47718,0.717492,1.50973,1,0,0
0,-283.356,-1.42603,1.89771,0.900975,0.476905,3.56866,0.695858,1.49088,1,0,0
0,-287.206,-1.90449,1.8713,0.975963,0.347779,3.52268,0.670715,1.50422,1,0,0
0,-285.909,-1.59332,1.86206,1.00025,0.433538,3.56162,0.724446,1.49094,1,0,0
0,-293.144,-2.32671,1.86882,0.970102,0.37378,3.65048,0.674032,1.54507,1,0,0
0,-288.328,-3.467,1.84933,0.927828,0.364631,3.68656,0.746709,1.48813,1,0,0
0,-289.537,-5.38722,1.90441,0.904957,0.317839,3.69917,0.674735,1.53479,1,0,0
0,-287.313,-2.08748,1.8783,0.923753,0.459674,3.75232,0.649603,1.51928,1,0,0
0,-285.28,-2.75108,1.83345,0.907779,0.473559,3.70569,0.728138,1.4955,1,0,0
0,-291.213,-3.22449,1.7966,0.976147,0.459335,3.62967,0.69702,1.4817,1,0,0
0,-287.358,-4.31864,1.84791,0.966319,0.459721,3.66719,0.644884,1.42806,1,0,0
0,-294.795,-7.78769,1.86537,1.04255,0.615785,3.59211,0.657897,1.57519,1,0,0
0,-287.014,-2.61618,1.86072,0.993417,0.377677,3.52034,0.634972,1.47887,1,0,0
0,-285.046,-3.26065,1.8597,0.97402,0.565668,3.73301,0.673144,1.45931,1,0,0
0,-294.131,-3.03245,1.81532,0.947055,0.370031,3.62667,0.646721,1.51244,1,0,0
0,-286.116,-3.16808,1.87889,0.901538,0.592767,3.53022,0.63972,1.48987,1,0,0
0,-292.215,-7.94989,1.83687,0.887342,0.494504,3.20977,0.736996,1.47341,1,0,0
0,-284.71,-4.11002,1.95227,0.926374,0.455972,3.58576,0.683756,1.46122,1,0,0
0,-287.576,-5.78887,1.91617,0.863564,0.439358,3.58214,0.730748,1.54642,1,0,0
0,-284.344,-3.43731,1.82214,0.913683,0.516663,3.64984,0.725688,1.4675,1,0,0
0,-284.914,-1.80622,1.84162,1.00227,0.441401,3.44493,0.674396,1.48995,1,0,0
0,-284.274,-1.4095,1.86642,0.949013,0.521049,3.45074,0.720991,1.51744,1,0,0
0,-285.209,-0.794376,1.84955,0.958238,0.469815,3.47824,0.693241,1.52593,1,0,0
0,-283.338,-2.41613,1.8978,0.919518,0.585481,3.66342,0.682618,1.50383,1,0,0
0,-284.829,-3.66698,1.9465,0.95085,0.454014,3.43207,0.691379,1.47039,1,0,0
0,-283.786,-0.311469,1.88062,0.964535,0.452162,3.51477,0.676332,1.51594,1,0,0
0,-292.305,-4.37525,1.84948,1.0232,0.536213,3.77133,0.709137,1.4846,1,0,0
0,-285.473,-1.92931,1.83573,0.959085,0.575194,3.50531,0.66599,1.50981,1,0,0
0,-283.79,-2.1212,1.87852,0.886558,0.438145,3.66754,0.675858,1.48781,1,0,0
0,-284.041,-0.968239,1.85041,0.949931,0.404407,3.45477,0.668615,1.48966,1,0,0
0,-284.531,-2.07119,1.92057,0.925149,0.411881,3.60473,0.695127,1.52617,1,0,0
0,-286.123,-1.37944,1.87202,0.915026,0.412656,3.6213,0.655881,1.52533,1,0,0
0,-285.792,-1.51459,1.86314,0.986315,0.545477,3.61453,0.662014,1.5148,1,0,0
0,-283.178,-2.92099,1.87713,0.973196,0.558176,3.58947,0.75648,1.49702,1,0,0
0,-284.489,-2.18806,1.84386,0.908721,0.387321,3.49863,0.663735,1.47311,1,0,0
0,-291.533,-7.61756,1.91047,0.915888,0.536541,3.30189,0.631538,1.57192,1,0,0
0,-286.375,-3.67599,1.88393,0.872488,0.50054,3.49647,0.731762,1.48508,1,0,0
0,-286.032,-1.26079,1.87095,0.959894,0.429425,3.55712,0.630073,1.51458,1,0,0
0,-284.239,-2.74012,1.83179,0.922218,0.573874,3.63141,0.718728,1.4954,1,0,0
0,-290.443,-7.51992,1.86434,0.865485,0.301622,3.54516,0.675517,1.54552,1,0,0
0,-282.966,-1.76872,1.902,0.909625,0.468079,3.61314,0.703456,1.47406,1,0,0
0,-283.223,-0.301574,1.86541,0.964938,0.483238,3.51171,0.697174,1.50371,1,0,0
0,-283.52,-1.55978,1.91188,0.94649,0.490998,3.47014,0.650568,1.50809,1,0,0
0,-284.985,-0.941822,1.87887,0.974033,0.494832,3.68279,0.672403,1.49866,1,0,0
0,-284.983,-3.76234,1.92062,0.939075,0.511398,3.51557,0.741415,1.45759,1,0,0
0,-286.282,-3.3095,1.81315,0.954011,0.483014,3.35952,0.649723,1.50196,1,0,0
0,-283.639,-1.2079,1.88016,0.961994,0.402458,3.5452,0.68042,1.46436,1,0,0
0,-290.272,-4.78849,1.91807,0.935541,0.35003,3.79323,0.705876,1.52033,1,0,0
0,-290.415,-4.14827,1.81209,0.940865,0.518586,3.78771,0.669302,1.47245,1,0,0
0,-286.257,-2.88038,1.88008,0.902125,0.513637,3.72573,0.667828,1.53691,1,0,0
0,-284.593,-2.61985,1.83606,0.962634,0.597032,3.63464,0.674942,1.47941,1,0,0
0,-289.947,-4.13194,1.88003,0.900908,0.416655,3.61222,0.634975,1.56381,1,0,0
0,-289.8,-2.45006,1.83539,0.921398,0.488045,3.67164,0.668797,1.545,1,0,0
0,-283.754,-0.757024,1.89467,0.960888,0.482206,3.6314,0.660207,1.5016,1,0,0
0,-287.309,-1.7848,1.84793,0.925138,0.506703,3.53832,0.648731,1.53703,1,0,0
0,-286.107,-1.81011,1.87056,0.912565,0.507429,3.59641,0.682669,1.54465,1,0,0
0,-286.64,-5.8559,1.80652,0.989355,0.614185,3.61597,0.748337,1.49716,1,0,0
0,-296.338,-6.59441,1.80419,0.940071,0.312722,3.47888,0.704437,1.54711,1,0,0
0,-285.078,-4.02465,1.92766,0.977018,0.54335,3.64759,0.629727,1.47851,1,0,0
0,-285.036,-2.52345,1.93354,0.981608,0.412237,3.62276,0.677334,1.50493,1,0,0
0,-285.373,-3.87545,1.91392,0.943061,0.582714,3.57282,0.627437,1.47068,1,0,0
0,-284.602,-1.2551,1.84933,0.901922,0.423013,3.5747,0.69565,1.49852,1,0,0
0,-287.474,-3.25895,1.87429,0.959713,0.491847,3.75224,0.742292,1.53692,1,0,0
0,-283.723,-2.05001,1.87607,0.972523,0.418469,3.34001,0.69374,1.49728,1,0,0
0,-283.947,-1.53012,1.85852,0.957146,0.569165,3.6142,0.661265,1.48595,1,0,0
0,-289.94,-2.72833,1.79585,0.946742,0.443473,3.53651,0.670665,1.51334,1,0,0
0,-289.438,-5.826,1.81766,0.988922,0.384198,3.27567,0.692976,1.53363,1,0,0
0,-288.222,-2.09871,1.87417,1.0009,0.457245,3.71412,0.707873,1.48299,1,0,0
0,-287.385,-4.62761,1.86558,0.900998,0.565532,3.42626,0.617971,1.47045,1,0,0
0,-284.121,-1.50541,1.87012,0.929239,0.453907,3.70096,0.667799,1.46877,1,0,0
0,-287.846,-3.68344,1.82613,0.901709,0.424415,3.50523,0.75161,1.51899,1,0,0
0,-285.391,-3.25896,1.87261,1.02214,0.585008,3.62354,0.684957,1.51241,1,0,0
0,-284.97,-3.01884,1.88374,0.981092,0.471796,3.67187,0.674496,1.44035,1,0,0
0,-290.824,-1.92503,1.85827,0.976768,0.358617,3.63523,0.665849,1.49028,1,0,0
0,-284.724,-1.43325,1.87658,0.975396,0.537689,3.65485,0.655311,1.49538,1,0,0
0,-282.859,-2.41919,1.89984,0.913239,0.505944,3.64873,0.732766,1.48537,1,0,0
0,-283.581,-2.15901,1.91736,0.904734,0.508972,3.58226,0.683912,1.4876,1,0,0
0,-285.864,-0.89652,1.85588,0.933753,0.391333,3.53055,0.67259,1.5183,1,0,0
0,-284.172,-0.987684,1.85136,0.941037,0.545725,3.5805,0.666033,1.49991,1,0,0
0,-291.67,-4.46775,1.88731,0.942709,0.508817,3.67287,0.60784,1.55258,1,0,0
0,-300.3,-6.02492,1.76467,0.981305,0.41401,3.57113,0.701523,1.51131,1,0,0
0,-284.396,-2.45971,1.89941,0.891781,0.482837,3.54005,0.716124,1.47758,1,0,0
0,-284.521,-2.04805,1.91575,0.958675,0.490797,3.55825,0.638434,1.52208,1,0,0
0,-286.721,-3.84146,1.88241,0.965466,0.323204,3.45939,0.729955,1.49199,1,0,0
0,-285.208,-3.02266,1.90036,1.02627,0.453468,3.50373,0.642109,1.50287,1,0,0
0,-291.498,-3.44829,1.82182,0.934295,0.411919,3.60401,0.613295,1.51514,1,0,0
0,-288.654,-1.95115,1.84943,0.948311,0.447204,3.75847,0.717607,1.50756,1,0,0
0,-283.266,-1.66588,1.85932,0.978328,0.58225,3.52057,0.682091,1.4944,1,0,0
0,-285.237,-1.13376,1.85459,0.949194,0.42724,3.47936,0.640657,1.51394,1,0,0
0,-306.547,-3.24997,1.82999,1.01019,0.40079,3.69766,0.665684,1.52106,1,0,0
0,-282.79,-0.804293,1.88936,0.924026,0.470963,3.53559,0.677343,1.47658,1,0,0
0,-284.819,-3.60995,1.89367,0.946148,0.539015,3.4965,0.766486,1.47585,1,0,0
0,-289.943,-3.81318,1.89341,0.986665,0.465934,3.64353,0.717499,1.56936,1,0,0
0,-286.461,-0.626766,1.8641,0.96118,0.450764,3.64852,0.695014,1.52177,1,0,0
0,-287.648,-1.12993,1.86458,0.937787,0.430262,3.65225,0.653811,1.52811,1,0,0
0,-283.835,-1.89253,1.88473,0.96618,0.368178,3.42408,0.670766,1.49014,1,0,0
0,-284.397,-1.22595,1.88189,0.949513,0.450686,3.61078,0.734752,1.51684,1,0,0
0,-286.029,-2.05071,1.86032,0.998566,0.464797,3.57617,0.741972,1.50702,1,0,0
0,-285.01,-1.71766,1.88536,0.905561,0.526536,3.55341,0.676277,1.52932,1,0,0
0,-285.096,-6.11943,1.92437,1.05427,0.411379,3.37868,0.674631,1.5003,1,0,0
0,-284.82,-4.178,1.87778,0.924807,0.390434,3.55449,0.64727,1.42974,1,0,0
0,-283.657,-0.909392,1.87496,0.968672,0.478957,3.66143,0.705796,1.48405,1,0,0
0,-283.767,-2.16398,1.93436,0.955819,0.449716,3.59043,0.696678,1.52014,1,0,0
0,-292.889,-3.0252,1.82963,0.975617,0.412342,3.53857,0.709559,1.55599,1,0,0
0,-286.212,-1.95002,1.86202,1.00492,0.499616,3.49624,0.654098,1.52621,1,0,0
0,-287.659,-2.05408,1.85658,0.988188,0.442226,3.60627,0.744251,1.5154,1,0,0
0,-289.875,-2.67236,1.8219,0.959014,0.501405,3.55902,0.626481,1.51984,1,0,0
0,-287.956,-1.46312,1.86528,0.986407,0.368386,3.56324,0.677644,1.49679,1,0,0
0,-287.698,-4.23427,1.794,0.896103,0.422834,3.54741,0.706195,1.48698,1,0,0
0,-287.996,-2.68437,1.90537,1.00232,0.473665,3.73277,0.693401,1.51638,1,0,0
0,-285.178,-2.87188,1.86956,0.902258,0.505891,3.46836,0.705603,1.45248,1,0,0
0,-283.259,-5.13012,1.87987,0.982547,0.633194,3.7835,0.710931,1.47154,1,0,0
0,-286.886,-5.66336,1.81244,1.01275,0.452777,3.30691,0.724298,1.49456,1,0,0
0,-289.973,-2.43522,1.89764,1.01212,0.448401,3.70855,0.677339,1.5098,1,0,0
0,-294.089,-6.50557,1.82052,1.04223,0.484137,3.42401,0.687364,1.56269,1,0,0
0,-285.615,-2.01269,1.90704,0.985249,0.466151,3.67208,0.647007,1.49201,1,0,0
0,-288.476,-1.75409,1.86032,0.920635,0.40702,3.70587,0.665012,1.52432,1,0,0
0,-285.548,-2.866,1.92477,0.912195,0.522564,3.42647,0.68328,1.49419,1,0,0
0,-283.442,-1.41578,1.85833,0.93027,0.537299,3.6831,0.700115,1.49962,1,0,0
0,-285.976,-6.22356,1.87674,0.976727,0.596334,3.46277,0.730178,1.42496,1,0,0
0,-290.057,-6.43235,1.78854,0.960517,0.519421,3.28576,0.686132,1.52488,1,0,0
0,-288.964,-2.01225,1.82964,0.937401,0.391589,3.54883,0.711042,1.52946,1,0,0
0,-283.785,-1.96748,1.867,0.938728,0.573524,3.51312,0.728909,1.50073,1,0,0
0,-287.542,-3.12432,1.89093,1.02638,0.481425,3.64032,0.648716,1.47821,1,0,0
0,-284.336,-4.05549,1.88523,0.963534,0.504815,3.62538,0.784475,1.48068,1,0,0
0,-284.254,-2.40786,1.82814,0.931186,0.576857,3.61088,0.693058,1.48455,1,0,0
0,-284.504,-2.88618,1.83983,0.898178,0.513184,3.68035,0.726714,1.50097,1,0,0
0,-283.904,-1.98572,1.85125,0.945478,0.450117,3.45454,0.724152,1.46177,1,0,0
0,-287.482,-6.95848,1.80632,0.966517,0.435739,3.36442,0.59184,1.47836,1,0,0
0,-284.559,-2.09596,1.90732,0.917248,0.444962,3.50522,0.636901,1.51989,1,0,0
0,-286.288,-0.651173,1.87667,0.968448,0.406353,3.584,0.680809,1.52034,1,0,0
0,-284.939,-1.7108,1.8539,0.899448,0.394596,3.60823,0.69683,1.49529,1,0,0
0,-286.693,-2.57385,1.89179,0.976945,0.543047,3.75097,0.666253,1.5179,1,0,0
0,-283.565,-2.73567,1.83322,0.979425,0.51824,3.46376,0.684874,1.45531,1,0,0
0,-284.68,-2.5073,1.87778,1.02679,0.435034,3.44286,0.696134,1.49908,1,0,0
0,-296.505,-3.2143,1.87521,0.971277,0.396189,3.7734,0.629184,1.50862,1,0,0
0,-285.051,-0.324099,1.8556,0.949859,0.471533,3.56374,0.668646,1.5176,1,0,0
0,-284.711,-2.17642,1.86987,0.958862,0.352292,3.46762,0.652506,1.48653,1,0,0
0,-287.579,-4.48051,1.9013,0.902403,0.640258,3.48096,0.653848,1.48076,1,0,0
0,-287.166,-2.7456,1.87293,0.987214,0.374242,3.56841,0.737728,1.47467,1,0,0
0,-283.992,-1.12302,1.8937,0.939223,0.420415,3.43171,0.686177,1.51776,1,0,0
0,-286.683,-3.38486,1.79665,0.918713,0.523393,3.54236,0.678918,1.48792,1,0,0
0,-283.485,-2.4844,1.90442,0.959128,0.474564,3.66423,0.74928,1.49488,1,0,0
0,-283.29,-1.62768,1.89581,0.966748,0.459056,3.37956,0.700758,1.49505,1,0,0
0,-283.954,-0.958469,1.85573,0.930117,0.464022,3.48572,0.645097,1.49305,1,0,0
0,-283.966,-1.73359,1.89008,0.931133,0.495302,3.42379,0.641416,1.49249,1,0,0
0,-287.316,-4.60511,1.89393,0.915966,0.475779,3.35497,0.615072,1.53695,1,0,0
0,-290.107,-5.41792,1.82443,1.03603,0.459126,3.43484,0.746748,1.52107,1,0,0
0,-284.007,-1.58574,1.86212,0.944787,0.526974,3.39489,0.701296,1.48917,1,0,0
0,-290.142,-4.46583,1.89683,1.0477,0.505458,3.65824,0.646014,1.49556,1,0,0
0,-283.588,-3.2571,1.86973,0.950978,0.552164,3.56241,0.756898,1.4668,1,0,0
0,-286.554,-5.50451,1.88961,0.936864,0.403524,3.54474,0.783359,1.44597,1,0,0
0,-282.996,-0.755905,1.86987,0.933138,0.515372,3.64907,0.692516,1.49733,1,0,0
0,-285.622,-3.58952,1.84855,1.00053,0.481122,3.60909,0.738459,1.45286,1,0,0
0,-283.97,-3.31186,1.89321,1.01477,0.574024,3.55874,0.704748,1.5275,1,0,0
0,-282.968,-2.17031,1.90152,1.00697,0.478834,3.54027,0.694957,1.47076,1,0,0
0,-282.998,-0.401379,1.88331,0.950441,0.486514,3.5717,0.705229,1.50919,1,0,0
0,-283.807,-1.73515,1.86892,0.909644,0.409697,3.57376,0.648926,1.47271,1,0,0
0,-295.187,-3.33817,1.85268,1.03131,0.415512,3.57435,0.642217,1.52304,1,0,0
0,-285.679,-3.22257,1.8149,0.944443,0.539565,3.54771,0.647887,1.46438,1,0,0
0,-285.075,-1.91333,1.8852,0.98221,0.429444,3.55921,0.746693,1.50421,1,0,0
0,-283.061,-1.03377,1.89967,0.930928,0.499408,3.54297,0.711639,1.50697,1,0,0
0,-285.006,-1.98899,1.89372,0.929936,0.53669,3.55553,0.695344,1.54377,1,0,0
0,-290.36,-5.0105,1.78895,0.949121,0.514553,3.39272,0.70153,1.53384,1,0,0
0,-284.703,-4.27234,1.9221,1.02397,0.450611,3.48281,0.739148,1.49779,1,0,0
0,-288.229,-5.65217,1.89051,0.905297,0.319522,3.62326,0.61758,1.5197,1,0,0
0,-285.56,-5.63407,1.89573,0.880868,0.471714,3.75446,0.752244,1.53565,1,0,0
0,-284.471,-0.885478,1.87852,0.980307,0.403894,3.49434,0.697991,1.50377,1,0,0
0,-286.761,-4.73519,1.87479,1.00325,0.498633,3.3278,0.716654,1.55219,1,0,0
0,-287.235,-2.59171,1.88411,0.996203,0.443906,3.64962,0.747496,1.51302,1,0,0
0,-286.189,-3.25741,1.87941,0.865816,0.443942,3.46193,0.661892,1.5027,1,0,0
0,-284.994,-4.23108,1.84577,0.904079,0.41925,3.43943,0.639448,1.44384,1,0,0
0,-288.576,-3.03782,1.87196,0.954825,0.363354,3.45071,0.703883,1.5524,1,0,0
0,-287.406,-2.03155,1.84139,0.928398,0.401664,3.6231,0.733959,1.51484,1,0,0
0,-287.285,-1.04036,1.87711,0.994801,0.436731,3.5985,0.672293,1.52067,1,0,0
0,-295.249,-4.08926,1.80345,0.987531,0.386881,3.49108,0.657083,1.53478,1,0,0
0,-287.02,-2.32087,1.89422,0.960947,0.364148,3.67676,0.691122,1.47426,1,0,0
0,-286.912,-2.25945,1.86821,1.00149,0.527893,3.69452,0.663272,1.48428,1,0,0
0,-289.731,-3.16682,1.88408,0.976755,0.32613,3.62311,0.682712,1.48004,1,0,0
0,-284.285,-2.28812,1.87385,0.930276,0.509064,3.51638,0.757114,1.49633,1,0,0
0,-283.427,-1.70122,1.87679,0.960808,0.596418,3.60348,0.681499,1.50714,1,0,0
0,-285.809,-3.70279,1.90877,0.949857,0.640002,3.49596,0.64816,1.49833,1,0,0
0,-286.104,-3.53905,1.86558,0.930415,0.367824,3.49816,0.764965,1.48854,1,0,0
0,-287.398,-1.13358,1.83803,0.978045,0.409081,3.51604,0.669301,1.50964,1,0,0
0,-289.126,-2.50572,1.8494,0.940554,0.483964,3.508,0.682807,1.56528,1,0,0
0,-284.663,-1.7169,1.84811,0.896253,0.508731,3.56501,0.703138,1.50561,1,0,0
0,-283.96,-2.11916,1.89573,1.01224,0.457212,3.5579,0.676818,1.47075,1,0,0
0,-282.606,-2.35293,1.88865,0.946017,0.51382,3.64035,0.735184,1.46578,1,0,0
0,-285.48,-2.65038,1.90543,0.964432,0.476126,3.61762,0.731216,1.54549,1,0,0
0,-283.482,-2.33802,1.85969,1.00888,0.536229,3.42565,0.684843,1.50294,1,0,0
0,-285.096,-3.06955,1.85481,0.909119,0.434852,3.45313,0.724209,1.45246,1,0,0
0,-288.847,-2.06093,1.87197,0.98331,0.43061,3.69149,0.734212,1.5154,1,0,0
0,-289.966,-2.15076,1.87086,1.01505,0.386961,3.58463,0.666047,1.49215,1,0,0
0,-282.156,-2.0464,1.87829,0.962316,0.572084,3.64255,0.713688,1.47928,1,0,0
0,-283.337,-3.16154,1.87896,0.980377,0.403783,3.35389,0.665095,1.46016,1,0,0
0,-286.451,-3.50469,1.82469,0.888829,0.38213,3.53372,0.715115,1.4887,1,0,0
0,-286.71,-3.52502,1.84728,0.8793,0.385049,3.42135,0.66535,1.51046,1,0,0
0,-284.776,-3.21413,1.89419,0.890425,0.562387,3.62414,0.706235,1.52521,1,0,0
0,-283.319,-2.57501,1.90459,0.978988,0.414063,3.47893,0.635385,1.47134,1,0,0
0,-285.712,-3.04749,1.93283,0.999994,0.44075,3.61503,0.657252,1.51346,1,0,0
0,-286.904,-3.52011,1.85145,0.970341,0.505465,3.35549,0.630881,1.53427,1,0,0
0,-283.248,-0.499358,1.86178,0.970605,0.500635,3.49148,0.684643,1.503,1,0,0
0,-290.849,-3.6059,1.84871,0.918985,0.465181,3.84559,0.695225,1.52815,1,0,0
