# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 2
# model = mlba_single_v8_Frechet_generalized_model
# start_datetime = 2022-06-19 13:02:36 UTC
# method = variational
#   variational
#     algorithm = meanfield (Default)
#       meanfield
#     iter = 10000 (Default)
#     grad_samples = 1 (Default)
#     elbo_samples = 100 (Default)
#     eta = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       iter = 50 (Default)
#     tol_rel_obj = 0.0050000000000000001
#     eval_elbo = 100 (Default)
#     output_samples = 2000
# id = 1 (Default)
# data
#   file = C:/Users/alescia/AppData/Local/Temp/RtmpGU2eYh/standata-8cfc40ff781b.json
# init = C:/Users/alescia/AppData/Local/Temp/RtmpGU2eYh/init-1-8cfc684fd5e.json
# random
#   seed = 957596559
# output
#   file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/fit_chiffre_1-1.csv
#   diagnostic_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-diagnostic-1.csv
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/alescia/Dropbox/Research/CS3/05-Analysis/LMBAR/Single_estimates/mlba_single_v8_Frechet_generalized-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=mlba_single_v8_Frechet_generalized_model
lp__,log_p__,log_g__,I,m,lam,gamma,beta,alpha,k,tau,delta
# Stepsize adaptation complete.
# eta = 1
0,-462.106,-2.11832,1.5206,1.01812,0.236814,2.56348,1.42232,1.34666,1,0,0
0,-462.914,-4.41541,1.5362,0.935179,0.351957,2.67235,1.53876,1.3986,1,0,0
0,-458.955,-3.61616,1.46753,1.00815,0.289649,2.80749,1.34668,1.37979,1,0,0
0,-466.618,-4.91174,1.57845,1.0226,0.252651,2.7534,1.38382,1.32148,1,0,0
0,-471.479,-7.09756,1.48574,0.954036,0.349684,2.5671,1.6769,1.2793,1,0,0
0,-457.218,-0.550576,1.49379,0.985807,0.278857,2.75925,1.51785,1.35463,1,0,0
0,-461.773,-4.00584,1.5504,1.04087,0.327876,2.56625,1.43177,1.37846,1,0,0
0,-459.919,-3.87157,1.54416,0.948306,0.253152,2.78501,1.5321,1.40191,1,0,0
0,-462.191,-3.45835,1.44474,0.911562,0.248735,2.77226,1.49777,1.31989,1,0,0
0,-460.661,-4.76306,1.54934,1.07293,0.289492,2.67677,1.34901,1.36118,1,0,0
0,-461.893,-2.17948,1.49001,0.996968,0.286248,2.48189,1.43161,1.36454,1,0,0
0,-462.899,-8.83134,1.52962,1.11692,0.299834,2.4911,1.30679,1.33738,1,0,0
0,-463.463,-2.10712,1.48818,0.928681,0.264462,2.74714,1.37773,1.34385,1,0,0
0,-458.233,-4.20891,1.46969,1.08425,0.256141,2.49929,1.43078,1.35221,1,0,0
0,-462.24,-1.65403,1.53594,0.968492,0.279712,2.586,1.53828,1.37198,1,0,0
0,-459.275,-1.27704,1.47506,0.939957,0.312717,2.73263,1.46023,1.35467,1,0,0
0,-459.036,-2.68001,1.48186,1.04078,0.246769,2.53131,1.41592,1.36732,1,0,0
0,-459.351,-2.81267,1.48455,0.935762,0.323553,2.75532,1.41424,1.38683,1,0,0
0,-461.449,-1.04692,1.48355,0.980601,0.25635,2.55548,1.4337,1.35328,1,0,0
0,-457.04,-1.52453,1.48631,0.996548,0.311113,2.76001,1.41877,1.37195,1,0,0
0,-463.627,-2.01937,1.49979,0.930333,0.241988,2.74618,1.40917,1.34677,1,0,0
0,-462.409,-4.26502,1.48899,0.981308,0.308605,2.80341,1.31459,1.3154,1,0,0
0,-460.913,-3.61029,1.50757,1.07082,0.276754,2.63167,1.61379,1.31222,1,0,0
0,-472.657,-3.10788,1.53062,0.942223,0.259453,2.53428,1.45568,1.29832,1,0,0
0,-459.896,-1.42039,1.53539,1.03131,0.269895,2.68889,1.5216,1.33812,1,0,0
0,-459.413,-4.15402,1.51893,1.07119,0.260912,2.49162,1.44716,1.37761,1,0,0
0,-464.243,-1.83937,1.49243,0.933756,0.24787,2.69527,1.38582,1.34614,1,0,0
0,-467.564,-4.73648,1.4609,0.945301,0.312334,2.48383,1.33883,1.34021,1,0,0
0,-464.097,-2.43078,1.50806,0.916673,0.245844,2.7128,1.55786,1.3216,1,0,0
0,-460.071,-1.46512,1.4776,0.966752,0.265249,2.59623,1.44776,1.38986,1,0,0
0,-460.181,-2.42821,1.46092,0.972918,0.232615,2.73966,1.42613,1.38015,1,0,0
0,-460.052,-5.55758,1.48618,1.04824,0.196837,2.67703,1.48063,1.39829,1,0,0
0,-459.775,-4.07647,1.45863,0.949173,0.218387,2.82686,1.5277,1.37297,1,0,0
0,-463.961,-1.00609,1.5238,0.973272,0.279924,2.64006,1.40653,1.33388,1,0,0
0,-460.639,-1.53601,1.512,0.952301,0.294949,2.65407,1.45285,1.39146,1,0,0
0,-465.518,-4.09175,1.5182,0.947483,0.243215,2.71434,1.31709,1.37346,1,0,0
0,-458.974,-1.87662,1.44702,0.944885,0.291023,2.75481,1.50809,1.32726,1,0,0
0,-462.815,-1.27723,1.54167,0.955067,0.27156,2.65609,1.49696,1.36165,1,0,0
0,-459.295,-0.543645,1.50152,0.979716,0.305019,2.64479,1.53048,1.35743,1,0,0
0,-458.793,-2.53086,1.50137,0.965555,0.256309,2.70171,1.6552,1.34175,1,0,0
0,-458.526,-1.27099,1.44534,0.981188,0.296168,2.66951,1.51143,1.32808,1,0,0
0,-457.467,-1.46462,1.47777,1.01228,0.2425,2.65099,1.57475,1.34208,1,0,0
0,-463.678,-1.94301,1.48097,0.945356,0.24621,2.54304,1.54323,1.33027,1,0,0
0,-459.322,-1.01805,1.51222,0.957241,0.28934,2.70906,1.56318,1.35765,1,0,0
0,-460.042,-2.84949,1.47063,0.945518,0.309658,2.72456,1.62977,1.32513,1,0,0
0,-458.429,-2.57667,1.44719,0.943082,0.258955,2.66133,1.60552,1.35498,1,0,0
0,-460.875,-1.54993,1.50957,1.0117,0.301957,2.70874,1.55577,1.31175,1,0,0
0,-464.042,-3.34575,1.53993,0.990192,0.282537,2.48424,1.56566,1.3693,1,0,0
0,-463.331,-9.6304,1.48661,1.06115,0.337793,2.34615,1.37141,1.38239,1,0,0
0,-473.492,-4.6716,1.51312,0.905625,0.31766,2.61743,1.3543,1.30311,1,0,0
0,-457.762,-4.52917,1.44324,0.967844,0.292391,2.85971,1.53486,1.40207,1,0,0
0,-460.405,-4.8037,1.50136,1.06934,0.236548,2.71572,1.35869,1.39072,1,0,0
0,-457.834,-1.04435,1.50621,1.03003,0.256063,2.67977,1.45504,1.36712,1,0,0
0,-465.033,-3.57979,1.44891,0.922138,0.239949,2.51047,1.48609,1.35567,1,0,0
0,-457.631,-4.66241,1.47138,0.99398,0.32546,2.82524,1.58107,1.40906,1,0,0
0,-458.75,-2.06658,1.47041,1.01579,0.230359,2.69748,1.54282,1.32029,1,0,0
0,-460.092,-3.59121,1.53303,1.08356,0.273195,2.5449,1.45369,1.35329,1,0,0
0,-463.322,-2.34665,1.53383,0.948029,0.232403,2.74359,1.44194,1.35738,1,0,0
0,-462.297,-2.3593,1.49396,0.939463,0.262335,2.53932,1.58597,1.36641,1,0,0
0,-461.987,-5.28746,1.46813,1.00476,0.329039,2.42542,1.50923,1.39377,1,0,0
0,-466.582,-6.92331,1.42175,1.0454,0.303231,2.93043,1.43443,1.31507,1,0,0
0,-458.972,-3.61405,1.5067,1.0695,0.252946,2.81551,1.51055,1.38163,1,0,0
0,-457.435,-3.25214,1.46865,0.985978,0.274472,2.90727,1.5556,1.35285,1,0,0
0,-459.803,-3.37233,1.43273,0.961067,0.297068,2.5784,1.61118,1.34632,1,0,0
0,-467.69,-4.12816,1.58391,0.957831,0.258296,2.62083,1.56898,1.3493,1,0,0
0,-458.787,-4.27381,1.405,0.959313,0.286082,2.64703,1.58028,1.35618,1,0,0
0,-465.733,-2.53808,1.48837,0.993283,0.31725,2.57175,1.49612,1.28923,1,0,0
0,-459.172,-1.13743,1.47839,0.988109,0.331982,2.69267,1.49316,1.33036,1,0,0
0,-464.364,-2.23439,1.52056,0.988046,0.306427,2.71583,1.53228,1.29343,1,0,0
0,-471.435,-5.19661,1.56859,0.960232,0.372055,2.58624,1.51765,1.33288,1,0,0
0,-459.86,-1.5146,1.52608,1.02114,0.268829,2.73562,1.40797,1.34615,1,0,0
0,-457.37,-2.61807,1.48657,0.961092,0.278674,2.71289,1.64529,1.37584,1,0,0
0,-461.541,-2.99999,1.47653,0.926863,0.251435,2.77311,1.41258,1.38862,1,0,0
0,-459.526,-1.88781,1.4387,1.00074,0.267601,2.65864,1.41446,1.32862,1,0,0
0,-462.195,-2.18176,1.46958,0.94087,0.260299,2.78661,1.44756,1.30978,1,0,0
0,-460.396,-2.95376,1.53817,1.0131,0.233982,2.82242,1.48773,1.34353,1,0,0
0,-465.246,-9.6323,1.60475,0.926833,0.249256,2.79143,1.62055,1.40587,1,0,0
0,-459.912,-2.22554,1.45979,0.970235,0.247183,2.8063,1.41907,1.35934,1,0,0
0,-461.533,-2.43337,1.48268,0.999853,0.291395,2.55918,1.61957,1.3201,1,0,0
0,-466.207,-3.59225,1.53272,0.926236,0.325034,2.67846,1.35979,1.35999,1,0,0
0,-459.387,-5.34868,1.45527,0.914952,0.275588,2.68474,1.63645,1.4088,1,0,0
0,-460.958,-2.63287,1.54428,1.01144,0.249679,2.62401,1.43236,1.38701,1,0,0
0,-466.213,-1.727,1.51491,0.923722,0.303539,2.6773,1.48771,1.31573,1,0,0
0,-466.39,-4.97346,1.45581,0.94819,0.278238,2.72301,1.5233,1.25881,1,0,0
0,-461.152,-1.79055,1.50895,0.994126,0.26486,2.80094,1.41235,1.31972,1,0,0
0,-468.771,-4.80267,1.54922,0.900918,0.231142,2.68558,1.58126,1.32816,1,0,0
0,-461.403,-3.92879,1.46363,1.04127,0.308959,2.7373,1.53316,1.28111,1,0,0
0,-461.492,-3.76725,1.54633,0.954432,0.296386,2.74647,1.64612,1.357,1,0,0
0,-460.431,-2.12642,1.50329,0.926288,0.270261,2.71642,1.60556,1.34779,1,0,0
0,-462.84,-4.02259,1.49931,1.07239,0.334997,2.59228,1.49425,1.29922,1,0,0
0,-464.769,-2.87771,1.54417,0.971184,0.287327,2.51232,1.54415,1.37154,1,0,0
0,-461.479,-2.72251,1.52276,0.936356,0.252773,2.80519,1.43152,1.37699,1,0,0
0,-459.609,-3.11031,1.46171,1.05553,0.306188,2.71277,1.53985,1.30168,1,0,0
0,-465.297,-2.22732,1.53818,0.929982,0.294538,2.75686,1.46232,1.32493,1,0,0
0,-464.67,-4.12661,1.56835,0.969023,0.327298,2.80483,1.44041,1.3318,1,0,0
0,-464.295,-2.01693,1.51907,0.952733,0.310874,2.59827,1.59232,1.33622,1,0,0
0,-461.407,-4.91835,1.52275,1.07331,0.232997,2.63595,1.33901,1.35357,1,0,0
0,-463.655,-3.25843,1.53093,0.948109,0.309783,2.63462,1.64758,1.35134,1,0,0
0,-457.416,-3.05738,1.47311,1.03965,0.276673,2.65616,1.45585,1.41386,1,0,0
0,-459.071,-1.15078,1.47247,0.956704,0.249611,2.76841,1.48265,1.34557,1,0,0
0,-460.766,-1.61708,1.53064,1.0443,0.287916,2.61691,1.45873,1.33665,1,0,0
0,-459.483,-3.09912,1.4742,1.03043,0.240667,2.79659,1.45026,1.39203,1,0,0
0,-461.108,-1.91089,1.49069,1.02984,0.245893,2.61657,1.50635,1.3038,1,0,0
0,-462.206,-4.92991,1.45607,1.0317,0.327339,2.60997,1.66841,1.31546,1,0,0
0,-461.153,-1.15874,1.49591,0.938968,0.249849,2.7264,1.45115,1.36014,1,0,0
0,-460.618,-3.35417,1.42447,0.969257,0.257871,2.80359,1.43567,1.33065,1,0,0
0,-458.684,-0.311405,1.50535,0.978287,0.290641,2.68977,1.48029,1.36359,1,0,0
0,-466.8,-3.11382,1.53057,0.949907,0.237465,2.70917,1.35482,1.33838,1,0,0
0,-467.814,-4.16729,1.5248,0.976984,0.227821,2.44123,1.46048,1.33913,1,0,0
0,-457.428,-4.44881,1.46554,0.988275,0.263687,2.62627,1.69087,1.3891,1,0,0
0,-461.941,-3.61604,1.56315,0.988095,0.324695,2.80155,1.52964,1.34641,1,0,0
0,-460.322,-2.69958,1.47906,1.0142,0.214404,2.67541,1.51308,1.31507,1,0,0
0,-466.305,-5.20522,1.52024,0.944412,0.23057,2.50652,1.43009,1.41289,1,0,0
0,-460.792,-4.1738,1.53867,1.07983,0.344001,2.69547,1.5056,1.34381,1,0,0
0,-456.748,-1.19731,1.45721,1.02286,0.28743,2.63027,1.50762,1.36486,1,0,0
0,-462.174,-4.3512,1.55723,1.06278,0.307323,2.68332,1.37397,1.3396,1,0,0
0,-462.305,-2.74311,1.47604,0.939518,0.31268,2.64221,1.62639,1.32457,1,0,0
0,-459.108,-3.71903,1.48243,0.912703,0.310801,2.88065,1.46858,1.3486,1,0,0
0,-457.314,-1.37999,1.48131,1.026,0.253503,2.58512,1.52108,1.36876,1,0,0
0,-457.204,-2.50984,1.50061,1.03834,0.307558,2.74833,1.57119,1.38129,1,0,0
0,-457.416,-2.44238,1.46093,0.997558,0.274297,2.8239,1.48289,1.38774,1,0,0
0,-462.802,-5.62355,1.5059,1.06691,0.236208,2.90566,1.54977,1.37577,1,0,0
0,-460.016,-2.87441,1.49475,0.993804,0.260622,2.87355,1.52109,1.30786,1,0,0
0,-457.299,-2.94586,1.52152,1.02613,0.241915,2.68754,1.58966,1.38645,1,0,0
0,-466.047,-2.9055,1.51522,1.0041,0.253396,2.60869,1.35195,1.30861,1,0,0
0,-457.851,-2.78638,1.47759,0.997994,0.231354,2.76264,1.52533,1.39478,1,0,0
0,-460.674,-7.28048,1.42215,1.00514,0.264146,2.84809,1.702,1.33504,1,0,0
0,-460.671,-2.50186,1.4744,0.934253,0.287334,2.73474,1.39145,1.38642,1,0,0
0,-477.214,-6.42987,1.54951,0.981881,0.326998,2.57699,1.38586,1.26569,1,0,0
0,-466.399,-4.12638,1.56193,0.950175,0.234273,2.58841,1.45867,1.38896,1,0,0
0,-470.788,-7.03734,1.45595,0.89183,0.249767,2.50887,1.36233,1.40234,1,0,0
0,-459.887,-6.13547,1.52991,1.00701,0.375497,2.74281,1.51763,1.42039,1,0,0
0,-470.611,-3.70518,1.56052,0.926965,0.24368,2.70268,1.48957,1.3102,1,0,0
0,-458.895,-2.09531,1.51172,1.03827,0.227009,2.71879,1.48865,1.34816,1,0,0
0,-467.234,-6.16262,1.53078,1.02495,0.241165,2.82323,1.33223,1.29175,1,0,0
0,-457.11,-3.34133,1.46513,0.995262,0.36304,2.77164,1.51041,1.37456,1,0,0
0,-459.959,-2.50896,1.53864,1.01407,0.307976,2.71378,1.38535,1.36686,1,0,0
0,-463.111,-2.29346,1.55408,0.979774,0.294389,2.6312,1.43064,1.37655,1,0,0
0,-469.775,-7.87859,1.56652,1.04933,0.225748,2.42843,1.4064,1.32493,1,0,0
0,-460.051,-3.24307,1.53693,1.01227,0.302171,2.63329,1.40396,1.40261,1,0,0
0,-462.996,-2.40073,1.50876,1.03581,0.296365,2.62143,1.39652,1.30457,1,0,0
0,-459.647,-4.43842,1.45886,1.03934,0.257803,2.62106,1.65409,1.30351,1,0,0
0,-463.622,-3.68426,1.49573,0.974994,0.316443,2.80986,1.40643,1.2866,1,0,0
0,-459.577,-2.77797,1.44495,0.967679,0.269706,2.53039,1.57321,1.36635,1,0,0
0,-458.899,-1.63484,1.51607,1.01674,0.243752,2.73666,1.55223,1.33299,1,0,0
0,-464.225,-5.21127,1.52978,0.881007,0.244413,2.7492,1.55676,1.38582,1,0,0
0,-460.198,-1.53297,1.51397,0.975925,0.293688,2.60669,1.58855,1.3681,1,0,0
0,-462.368,-1.54616,1.45851,0.948385,0.255237,2.66269,1.48021,1.31143,1,0,0
0,-458.126,-1.66486,1.48105,1.03554,0.24885,2.77535,1.46162,1.3569,1,0,0
0,-461.844,-1.30202,1.48445,0.998261,0.240738,2.62854,1.44692,1.31427,1,0,0
0,-460.749,-4.45688,1.52759,1.0554,0.202436,2.64566,1.46706,1.34901,1,0,0
0,-457.73,-1.6732,1.48035,0.971522,0.281032,2.64204,1.58629,1.38518,1,0,0
0,-470.53,-3.00586,1.55409,0.946163,0.266204,2.61887,1.38246,1.32649,1,0,0
0,-470.753,-4.68491,1.51876,0.952256,0.247777,2.40143,1.50104,1.32833,1,0,0
0,-461.23,-1.99498,1.50952,1.04095,0.300376,2.54024,1.52055,1.33162,1,0,0
0,-464.023,-3.75856,1.56537,0.937066,0.258441,2.80549,1.46378,1.36272,1,0,0
0,-459.722,-2.92031,1.54161,1.07388,0.28278,2.72255,1.45555,1.34207,1,0,0
0,-458.492,-4.66899,1.52226,1.05264,0.350457,2.76459,1.52372,1.39587,1,0,0
0,-464.334,-5.28074,1.46765,0.939944,0.228065,2.89784,1.37595,1.35817,1,0,0
0,-458.33,-4.62535,1.50773,1.05463,0.322319,2.84281,1.35899,1.34846,1,0,0
0,-478.86,-6.5404,1.55398,0.8711,0.233114,2.54005,1.46338,1.32906,1,0,0
0,-465.02,-1.18347,1.52189,0.951296,0.294808,2.60101,1.52928,1.32839,1,0,0
0,-467.988,-3.76282,1.56141,0.907319,0.25234,2.71727,1.52009,1.34277,1,0,0
0,-463.059,-5.19411,1.55382,0.99134,0.37452,2.71555,1.56567,1.3808,1,0,0
0,-463.303,-6.56061,1.42175,0.939106,0.376266,2.54747,1.48259,1.38353,1,0,0
0,-458.335,-1.88487,1.51394,1.03559,0.275384,2.56845,1.50929,1.38089,1,0,0
0,-464.43,-5.2837,1.51183,1.05406,0.221583,2.84774,1.3795,1.32653,1,0,0
0,-459.033,-1.61042,1.49596,0.978564,0.309255,2.71343,1.38434,1.37095,1,0,0
0,-457.871,-2.62332,1.42855,0.961719,0.264263,2.75756,1.52543,1.36364,1,0,0
0,-458.119,-4.14879,1.50653,0.984937,0.310414,2.95781,1.47069,1.33753,1,0,0
0,-458.315,-4.52185,1.50362,1.00926,0.230942,2.70157,1.5446,1.42717,1,0,0
0,-463.14,-5.19223,1.55625,0.998546,0.222125,2.87716,1.43714,1.35008,1,0,0
0,-471.931,-3.44093,1.52691,0.973536,0.280975,2.57598,1.47569,1.27403,1,0,0
0,-463.665,-2.57692,1.50665,0.935092,0.305277,2.55382,1.47159,1.3935,1,0,0
0,-458.416,-4.83098,1.49638,0.963148,0.376935,2.82734,1.38604,1.35996,1,0,0
0,-459.623,-0.749369,1.48473,1.01676,0.27953,2.60825,1.42867,1.33453,1,0,0
0,-460.295,-3.21276,1.56202,1.00974,0.253176,2.68104,1.52582,1.38719,1,0,0
0,-457.986,-0.480497,1.51009,1.00875,0.281789,2.72232,1.47034,1.35438,1,0,0
0,-461.77,-2.43782,1.53209,0.96367,0.33857,2.75072,1.54395,1.34059,1,0,0
0,-458.182,-0.928684,1.4828,0.982856,0.312155,2.68055,1.4305,1.36877,1,0,0
0,-459.519,-1.29218,1.47016,0.960355,0.263718,2.6532,1.44487,1.38568,1,0,0
0,-457.547,-0.829555,1.45582,0.978444,0.284937,2.6821,1.47528,1.36689,1,0,0
0,-457.852,-1.50065,1.50394,1.00523,0.289797,2.78345,1.57269,1.3381,1,0,0
0,-460.435,-1.27076,1.47854,0.970626,0.238419,2.74647,1.46747,1.32683,1,0,0
0,-464.464,-5.17669,1.50491,0.955558,0.413082,2.61056,1.50682,1.37218,1,0,0
0,-464.477,-2.60469,1.51115,1.02045,0.288433,2.48719,1.51761,1.31615,1,0,0
0,-461.787,-5.58216,1.47648,1.03781,0.394391,2.76875,1.52382,1.30663,1,0,0
0,-465.719,-2.64784,1.54897,0.956865,0.249203,2.75984,1.41842,1.32777,1,0,0
0,-458.057,-0.878908,1.47912,0.967008,0.31234,2.73642,1.52109,1.34471,1,0,0
0,-462.518,-6.95349,1.48047,1.14131,0.332953,2.77201,1.50887,1.31765,1,0,0
0,-466.072,-5.47584,1.52759,0.883048,0.345512,2.67625,1.48393,1.39349,1,0,0
0,-457.69,-0.961445,1.49217,1.00288,0.285608,2.64364,1.57943,1.36099,1,0,0
0,-462.5,-2.15634,1.48594,0.977135,0.222775,2.73031,1.42271,1.32265,1,0,0
0,-462.919,-4.8548,1.40051,0.928233,0.259895,2.61311,1.45484,1.36104,1,0,0
0,-461.238,-2.7669,1.47529,0.934814,0.236384,2.65594,1.48113,1.3994,1,0,0
0,-457.603,-4.99802,1.46501,1.04337,0.331209,2.84722,1.39268,1.38723,1,0,0
0,-462.969,-1.91926,1.47322,0.944968,0.313722,2.5312,1.50783,1.35579,1,0,0
0,-462.055,-2.23071,1.48272,0.958626,0.285255,2.77099,1.36285,1.32453,1,0,0
0,-462.249,-1.96781,1.50215,0.915589,0.250614,2.74682,1.46592,1.3639,1,0,0
0,-465.92,-4.02896,1.44763,0.948231,0.258089,2.65972,1.32751,1.31334,1,0,0
0,-470.21,-4.98446,1.58354,0.994793,0.288804,2.60562,1.35171,1.33535,1,0,0
0,-460.413,-1.82316,1.47837,0.939101,0.284523,2.69499,1.41722,1.38779,1,0,0
0,-458.487,-1.29194,1.49283,0.959609,0.296504,2.6746,1.50395,1.39201,1,0,0
0,-468.182,-3.43452,1.53801,0.945464,0.233216,2.58737,1.37453,1.35968,1,0,0
0,-457.69,-1.40878,1.47638,1.00037,0.333007,2.65937,1.45278,1.36742,1,0,0
0,-465.906,-2.58932,1.52733,0.931297,0.234865,2.75123,1.43792,1.32761,1,0,0
0,-460.255,-1.58413,1.51533,0.961913,0.321763,2.65172,1.52429,1.37907,1,0,0
0,-474.79,-4.17535,1.50727,0.897044,0.303334,2.55564,1.43074,1.29698,1,0,0
0,-457.957,-6.87651,1.5056,1.11216,0.233807,2.53,1.57573,1.39161,1,0,0
0,-461.105,-1.34368,1.50867,0.984744,0.292424,2.5925,1.40267,1.37277,1,0,0
0,-463.485,-9.74625,1.5115,1.0092,0.286189,2.95261,1.30466,1.42554,1,0,0
0,-463.541,-2.73141,1.45872,0.992127,0.307618,2.50233,1.46953,1.31083,1,0,0
0,-459.15,-3.08782,1.47898,1.01356,0.236984,2.48665,1.54329,1.36564,1,0,0
0,-459.964,-2.52923,1.43779,0.996568,0.228519,2.6956,1.45009,1.34095,1,0,0
0,-459.589,-3.51746,1.4236,0.98767,0.275978,2.82767,1.43808,1.36075,1,0,0
0,-461.372,-5.23986,1.58294,1.02077,0.250382,2.7877,1.57367,1.36635,1,0,0
0,-464.935,-5.87303,1.46359,0.857754,0.259264,2.69572,1.53635,1.39026,1,0,0
0,-463.307,-4.98495,1.55045,1.09191,0.276159,2.69122,1.39673,1.3126,1,0,0
0,-461.03,-1.83779,1.47525,0.953592,0.294598,2.54939,1.49324,1.38523,1,0,0
0,-457.551,-3.25656,1.50136,1.04707,0.298484,2.63503,1.5556,1.40709,1,0,0
0,-467.917,-3.28138,1.52897,0.9254,0.33431,2.72162,1.48348,1.30434,1,0,0
0,-460.48,-2.79105,1.45848,0.962857,0.266058,2.65394,1.62234,1.30785,1,0,0
0,-468.559,-8.05338,1.4435,1.01378,0.312097,2.66334,1.44618,1.23506,1,0,0
0,-462.697,-3.14441,1.47731,0.958923,0.20511,2.72841,1.46026,1.33115,1,0,0
0,-459.611,-3.2404,1.42907,1.03419,0.259634,2.7301,1.41637,1.36758,1,0,0
0,-456.686,-2.19036,1.4861,1.00061,0.264831,2.66795,1.6015,1.39133,1,0,0
0,-458.714,-2.01769,1.50489,0.955338,0.284075,2.84675,1.53565,1.3338,1,0,0
0,-458.341,-3.56653,1.53575,1.06108,0.237241,2.71304,1.52597,1.38078,1,0,0
0,-461.976,-2.14111,1.52606,0.951007,0.34339,2.68064,1.49386,1.36473,1,0,0
0,-466.537,-2.27545,1.49857,0.94056,0.243104,2.50814,1.45133,1.34595,1,0,0
0,-459.693,-0.370058,1.49991,0.968686,0.278941,2.72485,1.44395,1.3471,1,0,0
0,-465.353,-2.64963,1.4858,0.938987,0.332671,2.68657,1.48854,1.29583,1,0,0
0,-463.941,-1.38503,1.48886,0.949486,0.245688,2.62381,1.4001,1.34343,1,0,0
0,-465.524,-3.41364,1.48119,0.90159,0.314026,2.74969,1.41342,1.3136,1,0,0
0,-457.942,-3.83422,1.48813,0.960432,0.226567,2.85377,1.58739,1.36118,1,0,0
0,-458.953,-1.01686,1.49558,0.966626,0.282311,2.63368,1.50314,1.38865,1,0,0
0,-457.085,-6.52443,1.45368,0.939608,0.336567,2.95462,1.57685,1.36032,1,0,0
0,-462.122,-2.1058,1.44599,0.976998,0.257294,2.55649,1.4291,1.3259,1,0,0
0,-456.605,-2.11961,1.46741,1.05351,0.268555,2.67567,1.55124,1.37372,1,0,0
0,-458.532,-3.40996,1.43206,1.01463,0.349019,2.63261,1.52093,1.34642,1,0,0
0,-463.284,-4.68516,1.5332,0.92371,0.224715,2.65655,1.64186,1.35489,1,0,0
0,-461.465,-1.55282,1.54313,1.00246,0.278386,2.66117,1.41798,1.36088,1,0,0
0,-458.95,-3.02433,1.43876,1.02733,0.275565,2.77382,1.53404,1.31021,1,0,0
0,-465.838,-2.74566,1.50586,0.933373,0.292846,2.71702,1.55789,1.29178,1,0,0
0,-458.61,-1.90807,1.50649,0.978552,0.249623,2.74888,1.46227,1.39532,1,0,0
0,-458.091,-1.14189,1.51967,1.0296,0.291185,2.67031,1.45462,1.36819,1,0,0
0,-462.277,-1.97426,1.51805,0.963146,0.263443,2.57735,1.44255,1.3928,1,0,0
0,-462.324,-3.62524,1.50921,1.00921,0.332508,2.80504,1.43936,1.29227,1,0,0
0,-460.336,-5.19743,1.50066,1.06818,0.280287,2.4821,1.64311,1.35199,1,0,0
0,-460.09,-3.95771,1.41502,0.972311,0.303799,2.59286,1.42605,1.38094,1,0,0
0,-460.188,-5.62518,1.41542,0.990685,0.306402,2.89731,1.49816,1.31694,1,0,0
0,-462.677,-6.76909,1.47695,0.91505,0.307003,2.59528,1.62424,1.43383,1,0,0
0,-464.457,-2.24571,1.48642,0.97784,0.272732,2.46785,1.51096,1.32721,1,0,0
0,-461.567,-3.40141,1.43026,0.959741,0.225939,2.60761,1.45038,1.3646,1,0,0
0,-457.894,-0.573791,1.50868,0.999193,0.276426,2.74389,1.46526,1.35973,1,0,0
0,-460.009,-2.54697,1.50463,0.99249,0.241537,2.59662,1.44738,1.40441,1,0,0
0,-459.882,-8.71942,1.43061,0.935033,0.290391,2.98771,1.57535,1.40022,1,0,0
0,-457.324,-1.68179,1.43987,1.01737,0.271609,2.64457,1.46608,1.36506,1,0,0
0,-462.194,-2.59863,1.54396,0.948304,0.241064,2.71073,1.57123,1.35254,1,0,0
0,-470.717,-3.86703,1.5211,0.975604,0.263621,2.67692,1.40858,1.26875,1,0,0
0,-463.43,-1.00097,1.49978,0.973974,0.310162,2.6202,1.43399,1.31981,1,0,0
0,-456.722,-2.678,1.49302,0.985399,0.283272,2.89092,1.54022,1.36399,1,0,0
0,-468.035,-4.88047,1.55612,1.00012,0.358862,2.72984,1.5252,1.29854,1,0,0
0,-459.998,-10.2357,1.42412,1.10785,0.30169,2.36558,1.46378,1.3474,1,0,0
0,-464.732,-1.73015,1.49636,0.944026,0.299038,2.52447,1.53456,1.34219,1,0,0
0,-456.873,-1.38913,1.46648,1.01071,0.303965,2.71354,1.56806,1.35332,1,0,0
0,-462.132,-1.82019,1.51734,1.0002,0.266594,2.77634,1.46117,1.30367,1,0,0
0,-464.714,-1.84261,1.53161,0.959301,0.257374,2.74948,1.46846,1.3103,1,0,0
0,-459.591,-2.55068,1.50354,0.9966,0.267749,2.52298,1.58143,1.38349,1,0,0
0,-457.956,-1.76255,1.5199,1.04173,0.314928,2.73655,1.47235,1.35272,1,0,0
