"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"33","I[18]",2.612266585,2.599405,0.259101788320813,0.260626254,2.2158745,3.0539435,0.999548573913506,1892.28250223515,1905.70541979358
"34","I[19]",1.0839064195,1.06459,0.194924823370559,0.1868861778,0.7994446,1.4315275,0.999561138111959,2020.12525338323,1853.24538593308
"35","I[20]",0.984098742,0.9698625,0.161036728943934,0.1525239576,0.7373407,1.271457,0.999659073169716,2059.03544873183,2000.08812338035
"36","I[21]",2.928485015,2.914205,0.345360976650948,0.35367423,2.381874,3.528651,0.999703348527272,1972.27720277033,1764.13528589769
"37","I[22]",2.433711,2.42251,0.23891749150381,0.242086341,2.07684,2.843951,1.0001142852568,1783.58867397669,1893.00667623692
"38","I[23]",2.620404025,2.603165,0.274201710705507,0.26975907,2.1962195,3.094562,1.00006496214821,1827.30368257,1855.80834033669
"39","I[24]",3.14705828,3.12852,0.311954615683058,0.307617261,2.669518,3.686845,0.999920762073919,1821.65643157378,1630.01174521495
"40","I[25]",2.45724298,2.44213,0.286677854121907,0.301568253,2.0165445,2.953153,0.999978507215528,2170.76434951495,2046.61499959446
"41","I[26]",2.651362625,2.641815,0.257666883136914,0.263724888,2.2496835,3.0803875,1.00024190052126,2027.70904830826,1962.49249375557
"42","I[27]",2.819409595,2.79903,0.310825590670707,0.301864773,2.3371845,3.375593,0.999641117187964,2047.86235174605,1875.43682172368
"43","I[28]",2.357081705,2.33782,0.266718660526555,0.258217029,1.9389055,2.813186,1.00028688216501,2074.52731184087,1893.75395691843
"44","I[29]",3.24104662,3.224945,0.342099688547692,0.334956405,2.7078375,3.8328095,1.00161164679134,2121.71205867374,1908.32516092336
"45","I[30]",2.779970315,2.76647,0.265196256971713,0.262761198,2.3686915,3.2335095,0.999661280689192,2086.29161274647,1848.25244668759
"46","I[31]",2.079923395,2.063405,0.242291304170129,0.241767582,1.7287025,2.513579,0.999790661867974,2063.78904219903,1914.27408459556
"47","I[32]",1.9854819,1.977295,0.231557557372197,0.227994228,1.6218365,2.3839515,1.0033236073005,1846.40496123354,1997.69325634107
"48","I[33]",0.7966651015,0.787202,0.126034161568431,0.1223471172,0.6057361,1.0245005,0.999536756806023,2028.808166236,1918.07053977201
"49","I[34]",3.703359475,3.68397,0.366318996674397,0.359834433,3.1380665,4.352013,1.00056496177854,2144.79882182054,1813.09014171391
"50","I[35]",1.80112493,1.78943,0.242310023068041,0.245696472,1.4204915,2.2130225,0.999730629220247,2008.69571717713,2052.67690040917
"51","I[36]",1.874281195,1.858005,0.262948940714226,0.262672242,1.4869735,2.329349,1.00085729756041,2042.40215851192,1958.41224955331
"52","I[37]",2.180593985,2.161755,0.285229891010098,0.273606417,1.748216,2.6902315,0.999605413618038,1821.86129548351,2003.88489292958
"53","I[38]",2.028439975,2.02127,0.216884817822849,0.218172003,1.688022,2.3969945,0.999625167385167,2036.46118537325,1902.98670972107
"54","I[39]",0.7654641315,0.757177,0.133025831638516,0.1351115619,0.5691357,1.0025175,0.999703454527615,1871.28325613968,1962.73343888589
"55","I[40]",2.764247635,2.748405,0.284951331462423,0.280174335,2.327513,3.259896,1.00041765125882,1864.35353505818,1763.35016124029
"56","I[41]",3.911862525,3.90263,0.363740945573244,0.356172411,3.3238035,4.5297725,1.00022551721731,2050.80875904244,1953.1650075523
"57","I[42]",1.793343265,1.7776,0.22060431620223,0.214717545,1.463356,2.1725175,1.00282106585514,1911.39763825161,1719.9467264769
"58","I[43]",1.0072822355,0.9959075,0.145023660357825,0.1377320574,0.7835897,1.268606,1.00009809686346,1850.94129534613,1771.26353746346
"59","I[44]",2.948384055,2.936145,0.26678438776526,0.264028821,2.517751,3.39972,1.00044410777009,1919.66589483268,1812.12818514154
"60","I[45]",1.60612824,1.599385,0.162529625057135,0.161128968,1.3583955,1.887335,1.00255981221921,1927.48195122448,2055.8109132076
"61","I[46]",1.1943496545,1.18012,0.161629091377236,0.160624884,0.95593335,1.481503,0.999959645215109,2013.65736869585,2003.46196224318
"62","I[47]",2.290343515,2.279005,0.276655178840889,0.271256496,1.8659915,2.782011,1.00093759759759,1968.53203916278,1744.21064257883
"63","I[48]",2.683298035,2.67035,0.275447706870831,0.276490074,2.2581835,3.1591425,1.00014967097056,1936.62487636419,1893.40276532114
"64","I[49]",1.866272135,1.850795,0.240733979264827,0.234873492,1.4956045,2.2791285,0.999718967269039,1628.39123697918,1922.39429412326
"65","I[50]",0.937884189,0.9311305,0.133498818535414,0.1286867148,0.7376138,1.1674615,0.999516287358231,2080.56193174374,1817.17292935877
"66","I[51]",1.935620935,1.917175,0.258351935569645,0.254036097,1.5311785,2.379139,0.999578255776575,1547.01398280472,1750.03222360582
"67","I[52]",3.814065345,3.77704,0.379747420736546,0.373059225,3.212879,4.4700315,1.00009921131519,1937.60750358388,1921.13615147877
"68","I[53]",2.28980925,2.281325,0.253311907754734,0.254992374,1.8858695,2.713543,1.00037177750663,1812.51673399973,1454.27506495911
"69","I[54]",2.463927065,2.44055,0.327917756698253,0.324274272,1.970871,3.0317105,1.00138367789199,1872.51096542159,1846.53084999724
"70","I[55]",2.40465558,2.39671,0.259935935602934,0.260329734,1.9926235,2.8476035,1.0015236007364,1821.28071085292,1678.82906078036
"71","I[56]",2.489170085,2.465995,0.268291367164861,0.271078584,2.088132,2.932232,0.999556808511893,2072.62482099857,2004.13877981891
"72","I[57]",2.716338405,2.70956,0.245045878852057,0.238379841,2.3296455,3.1411885,0.999794487847735,1769.10919682776,1962.09111755608
"73","I[58]",3.213938045,3.17913,0.46411195973818,0.444794826,2.5282635,4.002169,0.999625474563353,1841.03074721303,1812.98038941875
"74","I[59]",1.3907726395,1.37967,0.167820678878818,0.164991141,1.1385125,1.685737,1.00149951482501,1923.0440471626,2059.04021769294
"75","I[60]",2.643512795,2.62805,0.289561656346193,0.288699285,2.195538,3.1431655,1.00088542666185,2058.52141509001,1783.07746570827
"76","I[61]",2.77064082,2.751935,0.289406542851315,0.278195064,2.325156,3.284799,0.999964026122598,1860.21738397495,1813.42724574854
"77","I[62]",1.644503095,1.63006,0.201595048421694,0.198171729,1.336568,2.006088,0.999945803899782,1863.53454427838,2045.1897662217
"78","I[63]",3.248906485,3.22183,0.358595010787902,0.356950776,2.7092035,3.8840495,1.00066111605357,2102.40108638331,1820.25080857878
"79","m[1]",1.0485415465,1.040885,0.161651457646049,0.1631682843,0.8075835,1.336171,1.00054772456415,2045.78400391659,1884.14323249514
"80","m[2]",0.9552889775,0.9379925,0.179828481791319,0.1703411031,0.6908438,1.28729,1.00070297961011,1946.40512534559,2004.13877981891
"81","m[3]",1.175496888,1.16955,0.16386553754032,0.164301732,0.91946465,1.4585965,1.00162773465438,1986.88738500608,1962.49249375557
"82","m[4]",0.81934473,0.807209,0.142679158666218,0.1378625262,0.6115532,1.06722,1.00005306796401,2066.7812502229,2091.66792589589
"83","m[5]",0.7233312575,0.7135855,0.136145071495403,0.1341115482,0.51884185,0.95561765,1.00084314352264,1979.24719282021,1772.58558384144
"84","m[6]",0.9435963595,0.9235975,0.178239287185885,0.1796184726,0.68159985,1.266834,0.999641121755608,1814.04459371495,1863.1414451657
"85","m[7]",0.994856381,0.968514,0.216664056346756,0.2018278206,0.68335345,1.398816,0.999650440014548,1946.02019890137,1914.6549789508
"86","m[8]",1.1202046565,1.109325,0.138342517935919,0.135850638,0.91206055,1.360096,0.99960140215423,2088.3601623297,1960.38681098282
"87","m[9]",1.047423932,1.03336,0.164508921951033,0.1661438625,0.8052207,1.3392385,0.99971168645708,1839.55871526489,1752.50478633982
"88","m[10]",1.000880475,0.986803,0.159595466534271,0.1560466152,0.7656685,1.2774815,0.999552544583588,1847.80732442655,1848.25244668759
"89","m[11]",1.2203465425,1.19339,0.253738839038196,0.249410385,0.84598135,1.676004,1.00051595759334,1809.55547853003,1884.85168018523
"90","m[12]",1.1845273355,1.171045,0.216103913150075,0.212449167,0.85994685,1.566082,0.999931331701287,2031.21768997704,1866.95239199455
"91","m[13]",0.9616013875,0.9539285,0.155836390620658,0.1509553668,0.71512485,1.235713,1.00058867970515,2086.78596037273,1810.93513318872
"92","m[14]",0.9592459765,0.945264,0.178019552949644,0.1722640353,0.69110565,1.261773,0.999967662745684,1897.79905401147,2050.27808774876
"93","m[15]",1.0376027605,1.02482,0.147056393303007,0.1444074639,0.8112532,1.2974855,1.00019820121627,2060.8608882256,1944.83397136511
"94","m[16]",0.872363808,0.8549735,0.170635678643196,0.1655760267,0.62531165,1.183402,1.00065169096569,2032.02677163029,1743.21907433647
"95","m[17]",1.0280002875,1.015765,0.158727980627632,0.1549213218,0.7890505,1.3131015,1.00022110405989,2073.48051175555,1748.46519650306
"96","m[18]",0.996645463,0.9747385,0.206905964451416,0.1955942289,0.69732255,1.3699325,1.00649389782848,1573.7396361413,1806.45486571811
"97","m[19]",1.1119919205,1.1001,0.172260658060937,0.1689926784,0.85031715,1.420268,1.00115269251602,2047.04333908246,1961.52960842579
"98","m[20]",0.755929572,0.7427495,0.156164564088411,0.1531718538,0.5343007,1.037769,0.999550838798773,1990.12611180554,1851.82418998666
"99","m[21]",1.1417847025,1.12803,0.16306504418333,0.153879054,0.89858835,1.4355205,1.00121645634057,1838.39915351175,1817.17292935877
"100","m[22]",1.083931596,1.0659,0.201191774961251,0.1912835694,0.77880205,1.452441,0.999596360940444,2087.09394153111,1769.51089528004
"101","m[23]",0.9152638895,0.9002925,0.179566535464082,0.1689311505,0.65397595,1.242292,1.00016829981432,1754.13525055175,1927.75898819169
"102","m[24]",0.989583426,0.943722,0.308419488540415,0.2878712529,0.58364855,1.554421,0.999771661149416,1802.94810381614,1866.35613070546
"103","m[25]",0.9265891775,0.9108485,0.168436010599184,0.1612305261,0.6751623,1.2278725,0.999665816047792,1923.91225133171,1791.15862502942
"104","m[26]",1.0162423615,0.9945335,0.222821445600498,0.2131193022,0.70019805,1.426174,1.0003582606155,2002.20451684327,1924.66665076595
"105","m[27]",1.08095788,1.07246,0.176538454605224,0.1668555105,0.8159537,1.388247,1.00031553882477,2112.14652961049,2002.87030852694
"106","m[28]",0.9685681555,0.944684,0.212972505469857,0.2092638009,0.65871625,1.3561875,1.00137798843397,1840.53765889832,1701.6804688573
"107","m[29]",0.942453599,0.927698,0.165699883731204,0.1657405953,0.69692715,1.231212,0.999794129162308,2074.7102162452,1859.67609803354
"108","m[30]",1.066004653,1.047065,0.184556619335002,0.1761447408,0.78958855,1.4012545,1.00017550811749,2129.32056788136,1961.52960842579
"109","m[31]",0.902617472,0.893704,0.126767851547477,0.1229483115,0.7082626,1.126526,1.00037499568919,2056.92608535025,1824.86824408888
"110","m[32]",0.9587200425,0.943244,0.185951414218073,0.1766065707,0.69394615,1.2937045,1.00032628210903,1815.44115126816,1804.91525617973
"111","m[33]",1.139665833,1.128955,0.18228110471274,0.179149971,0.85914945,1.459266,0.999872399382847,2013.06831771854,1962.73343888589
"112","m[34]",1.066318889,1.04541,0.215097142317101,0.2118954159,0.75451995,1.450236,1.00002835561059,1904.57272950358,1699.01264556936
"113","m[35]",1.006563696,0.9920335,0.177283998525807,0.1803071403,0.7413957,1.3129175,0.999522410803687,2030.19993204982,1781.51945585996
"114","m[36]",1.254789585,1.24746,0.138063818536075,0.134368038,1.043807,1.485491,1.00093729297162,1925.30755275604,2031.62058496426
"115","m[37]",0.9071208605,0.8973805,0.128911482563138,0.1280729184,0.710629,1.1365605,1.00130042080647,1962.46550981895,1781.66246456265
"116","m[38]",1.0475570955,1.020175,0.241108808488709,0.2271098571,0.71423735,1.500052,0.999696977657635,1944.59109963348,1884.27190098687
"117","m[39]",1.005705337,0.989269,0.161779428351037,0.1516343976,0.77089925,1.2983995,0.999906528290738,1964.77970197006,2005.07881967032
"118","m[40]",1.172838344,1.162675,0.184735354531518,0.176266314,0.88849495,1.503604,1.00056662785606,2042.35808773039,1908.78011243557
"119","m[41]",1.035221169,1.022245,0.17813230927441,0.1743478296,0.7735882,1.339141,1.00002099870031,2038.77284059492,1835.26944996578
"120","m[42]",0.8903867845,0.8793315,0.148250944976497,0.1436572683,0.6717374,1.1551625,0.999658916591928,2081.96761086662,2091.66792589589
"121","m[43]",0.9189202515,0.899521,0.199865325742847,0.192864021,0.6439941,1.279123,0.999568702267741,2043.46431709263,1751.5593972801
"122","m[44]",0.917556785,0.897888,0.213882754132837,0.2063453028,0.6084685,1.2952185,0.999670616779841,2021.70256300223,1890.11671582592
"123","m[45]",0.8116398315,0.7813225,0.210183260834458,0.2022733419,0.51868675,1.1969155,1.00218326945852,1774.02170058789,2003.46196224318
"124","m[46]",0.770663895,0.758495,0.137255289972655,0.1310240337,0.56663125,1.0200525,0.999543574064801,1808.4409840197,1811.92338216175
"125","m[47]",0.8812265945,0.870053,0.144187711471313,0.1396134768,0.6676316,1.140225,1.00192217727608,1842.34757331663,1861.26235917908
"126","m[48]",1.0893293255,1.072705,0.185325881761579,0.1781833158,0.80794925,1.4269455,1.00057090883426,2026.12211018765,1925.50641196862
"127","m[49]",0.969622142,0.9465115,0.198167140833524,0.1899744336,0.68497415,1.333388,1.00144794759091,1873.76781982857,1904.01614791519
"128","m[50]",0.8680617615,0.844385,0.199853761777588,0.1910159601,0.5860871,1.2198835,0.999594728162925,2017.37315852984,1503.63865797414
"129","m[51]",0.917529583,0.8908125,0.219044311810522,0.2041043529,0.606261,1.306475,0.99952506073622,1755.49807730381,1719.26913561719
"130","m[52]",1.018520053,0.986228,0.280767297659622,0.2661741432,0.6299541,1.536837,1.00010641373766,1920.44611716192,1920.33513702207
"131","m[53]",0.956534474,0.9391055,0.189912985744015,0.1822789983,0.6806407,1.295392,1.00186599551858,1983.86840441046,2004.13877981891
"132","m[54]",0.870771045,0.859843,0.120934522996315,0.1194708732,0.6882904,1.0803765,1.00020706753307,1711.65807437872,1922.7754964608
"133","m[55]",1.1435037455,1.13523,0.169325194941334,0.163767996,0.8839507,1.436616,1.00003699916845,1960.59629050021,1815.13839989692
"134","m[56]",0.9568217105,0.9404175,0.163782638840783,0.1580192145,0.7180481,1.2457805,1.00264845302401,1959.04998216294,1921.0212050764
"135","m[57]",1.104393377,1.08653,0.185264242086955,0.1798060215,0.827901,1.439894,0.999683719690479,1995.19829882218,1960.80838298342
"136","m[58]",1.1550443955,1.14287,0.177232127837644,0.173716242,0.8822305,1.471847,0.99960369309609,1973.41705654404,2038.16899925612
"137","m[59]",1.0328665005,1.01368,0.194358087976117,0.1882738914,0.75288215,1.374526,0.999547068491789,1955.16175818213,1728.23033893291
"138","m[60]",0.899078659,0.8872665,0.14048315309185,0.1390582431,0.69307775,1.1482845,1.00008512125834,1962.54573475565,1854.84316364932
"139","m[61]",0.9946179975,0.964523,0.220568032154231,0.2099376426,0.6849014,1.403706,0.999746635738894,1579.7498434876,1962.8137738422
"140","m[62]",0.854727081,0.7921025,0.328907650042106,0.2794078308,0.4317586,1.462011,0.999979634295759,1936.95724867193,1777.29591812034
"141","m[63]",0.7228061045,0.712915,0.126640012563157,0.1163092287,0.53664185,0.94908125,0.999499892567765,2067.38455020088,2047.32872199687
"142","lam[1]",0.3092752115,0.224551,0.282808280153746,0.1646405061,0.063186505,0.82872185,0.999766307154225,1968.90771656857,1912.91032036353
"143","lam[2]",0.368195072,0.2755015,0.314334154605501,0.1915637808,0.078306135,0.98872545,0.999623220526667,1974.71146696466,2000.00400401202
"144","lam[3]",0.21924376205,0.172684,0.169260857049013,0.11788738227,0.052149695,0.5379805,1.00042324359637,2018.80319014956,2091.66792589589
"145","lam[4]",0.2595237892,0.187282,0.243516742537055,0.14196324954,0.04837338,0.74070905,0.99969924875839,1919.52582470737,1810.62261085614
"146","lam[5]",0.52612712025,0.4378875,0.352925306309318,0.2653053396,0.152556,1.1918575,1.00048004737438,1830.10071126756,1781.31137764556
"147","lam[6]",0.57907373395,0.4746105,0.408866283961536,0.2830098075,0.16833295,1.2866855,0.999804352671164,1928.49110752796,1675.82947658404
"148","lam[7]",0.35115750315,0.2505195,0.32208026395689,0.1785117117,0.073382785,0.95858695,0.999742210474367,1969.84176475468,1964.24584889389
"149","lam[8]",0.35473767265,0.3232005,0.160279735910695,0.1393206633,0.1618493,0.65868745,1.0001950246649,1865.09517043282,1923.12779934908
"150","lam[9]",0.37971658105,0.282542,0.336885004705724,0.200951604,0.08146553,1.003272,0.999611840831154,2019.24732672855,1854.09438352171
"151","lam[10]",0.443551534,0.4134185,0.172148368938422,0.1502830077,0.2273995,0.77054395,0.999863951639361,1761.87421648378,1763.38487251544
"152","lam[11]",0.5581390382,0.45389,0.386164577321109,0.2800609161,0.16396445,1.3256995,0.999667915645882,1774.66255027656,2003.46196224318
"153","lam[12]",0.5202540475,0.4511015,0.282804057932045,0.2207843442,0.196394,1.063125,0.999847535620614,1749.37295861984,1781.2038652152
"154","lam[13]",0.7962131115,0.7545795,0.264548447138718,0.2328697581,0.44340415,1.286507,1.00004869959349,2023.47716572469,1961.52960842579
"155","lam[14]",0.26011797253,0.1783345,0.283574090037801,0.14813583225,0.03948233,0.7164046,1.00030236158832,2019.1076902064,1917.70910121134
"156","lam[15]",0.247591988775,0.1796755,0.222881891062131,0.12743287998,0.0515665,0.64240035,1.00022544276478,1862.40504468887,1884.55444485207
"157","lam[16]",0.59301931325,0.5126895,0.33917951457264,0.2563593312,0.2185637,1.26362,1.00042541242066,2088.21494278362,1920.75413712833
"158","lam[17]",0.5667299985,0.5194595,0.232597957573826,0.198794421,0.27528295,0.9965002,0.99972179556829,2187.52945775723,1684.46392444019
"159","lam[18]",0.2717485052,0.200089,0.24374694661502,0.147755916,0.05624804,0.71989575,1.00297755970808,1737.11830752489,2087.91354744587
"160","lam[19]",0.20305399605,0.1530135,0.177750621325076,0.11262926724,0.042864465,0.5189186,0.999565403065563,1950.75433008778,1884.92419140963
"161","lam[20]",0.4085024844,0.31876,0.33517079606953,0.2190964041,0.0921231,1.016834,0.999603263758362,1940.00723710154,1884.85168018523
"162","lam[21]",0.349432617,0.3260245,0.134966348194707,0.1178281524,0.1773649,0.59421125,0.999882296334666,2026.97853368144,1719.72016217167
"163","lam[22]",0.56044945725,0.4392665,0.411372036639518,0.2766805881,0.1562823,1.337467,1.00169588743214,2188.07427008473,1914.35606939929
"164","lam[23]",0.3024197888,0.2352815,0.235342519842413,0.1693188504,0.067364615,0.74928755,0.999549777489209,2077.49208182475,1551.11226769291
"165","lam[24]",0.6962737883,0.5766245,0.446904511293222,0.3037432272,0.24340165,1.503791,1.00079796160866,2023.70420529485,1754.0776497672
"166","lam[25]",0.50746467235,0.427386,0.345542703522242,0.2459692704,0.15195845,1.1512045,0.999861218270439,2000.95850344167,1856.54788491071
"167","lam[26]",0.39298292725,0.3168745,0.305726666264465,0.1954696905,0.1001989,0.91171415,0.999653054741424,2141.39310671195,1931.05220871287
"168","lam[27]",0.20267202205,0.1269575,0.251446621419658,0.1044180354,0.03082659,0.60378305,0.999612690828003,1637.9697697475,2003.88489292958
"169","lam[28]",0.36951997145,0.2675375,0.347656960091893,0.1929225837,0.072894975,1.006672,0.99971061562855,2124.91247409572,2099.95386248971
"170","lam[29]",0.45307354625,0.3510385,0.347912766647067,0.2324472171,0.11208125,1.097345,0.999807778939371,2077.15033236907,2002.87030852694
"171","lam[30]",0.53759459165,0.4595225,0.330647233178047,0.2574727638,0.1821023,1.128079,0.999815567317324,1979.36645284321,1826.93978202041
"172","lam[31]",0.4398365027,0.380839,0.252460619494576,0.1940508423,0.15716,0.95861755,0.999982484071013,1858.64986020885,1790.50252122999
"173","lam[32]",0.860222507,0.7577795,0.42492968583859,0.3480863106,0.36161425,1.645807,1.00001931846881,1865.25014920508,1661.28309765887
"174","lam[33]",0.4601037009,0.415297,0.221282827856211,0.185814258,0.197742,0.87858295,0.999825968100565,1732.30190262132,1824.86824408888
"175","lam[34]",0.6040381173,0.5163515,0.384448775316759,0.2776857909,0.2025985,1.2892045,1.00058876790264,2032.03298850886,1915.34863999807
"176","lam[35]",0.3038480166,0.2265465,0.266489350163074,0.1739341842,0.06040325,0.77926,1.00000295353378,2088.50986550992,1883.76504671098
"177","lam[36]",0.21771192535,0.2036215,0.0818487385474156,0.0715072806,0.1119251,0.37067375,1.00067712123614,1720.60114942257,1745.06784582172
"178","lam[37]",0.52224732445,0.469501,0.259716208275491,0.2090718042,0.2171331,1.030402,1.00240656283918,1783.91219805106,1990.06801871107
"179","lam[38]",0.53282814445,0.4435565,0.360506760680213,0.2716071309,0.1487737,1.2164695,1.00149082268114,1999.25216228781,1745.35160542956
"180","lam[39]",0.3994836287,0.355593,0.211033800225226,0.168482664,0.15551015,0.8089217,0.999589722130227,1685.74473584977,1810.31878360744
"181","lam[40]",0.6235311174,0.5513985,0.337861956278096,0.2679903282,0.2373599,1.2684765,0.999751028702437,2166.55405206551,1778.00192728732
"182","lam[41]",0.865017458,0.8104215,0.325408256421476,0.2873323278,0.4531128,1.4520535,0.999951206052535,2080.57486330265,1883.11399664497
"183","lam[42]",0.4156570263,0.342871,0.287627325111994,0.2009916342,0.1258615,0.97398475,1.00002575627936,1921.90097648787,1834.51619688137
"184","lam[43]",0.37326152355,0.2694915,0.331457282965501,0.2048901309,0.070117635,0.98894725,0.999857415820265,2009.41630415555,1921.86099939317
"185","lam[44]",0.507356594,0.4077705,0.376672875226254,0.2499722904,0.1346421,1.231811,1.00088108986298,1974.81378655243,1473.82499985409
"186","lam[45]",0.51620993755,0.430541,0.35842096683667,0.2534764155,0.15171745,1.165196,1.00072155753242,2078.31134330461,1951.55894182453
"187","lam[46]",0.31577214435,0.221295,0.330474169320681,0.1700015877,0.05421329,0.8927902,0.999886733250568,1915.88012355629,1773.70623373105
"188","lam[47]",0.619324776,0.5788895,0.224896530308233,0.1952132007,0.3309745,1.038759,1.00006922165365,1840.06424022897,1880.30080974195
"189","lam[48]",0.6878251485,0.6210525,0.328395340883756,0.272524119,0.2989134,1.2711435,0.999813071221507,1893.06347478889,1887.90493576588
"190","lam[49]",0.519594428,0.4090915,0.397759453654931,0.2643794559,0.1361353,1.262445,0.999835494838979,1840.13546953435,1753.07260543484
"191","lam[50]",0.385154418,0.2582805,0.418438481944332,0.2112912564,0.05950661,1.128312,1.00084320833815,1619.83903001411,1884.92419140963
"192","lam[51]",0.788799197,0.701646,0.382890345882001,0.329218743,0.3186069,1.511036,0.999552217888768,2064.98035448284,2000.08812338035
"193","lam[52]",0.809580845,0.7133005,0.458557955797441,0.3567661923,0.29209265,1.68692,1.00001474438757,1968.70104594974,1799.05343918283
"194","lam[53]",0.684055791,0.582068,0.435294927758695,0.3067484574,0.23522225,1.4800745,1.00039214361711,2035.62464444394,2046.30549880344
"195","lam[54]",0.7658980825,0.733541,0.25385836881782,0.2338126917,0.4347938,1.2281495,1.00023885847144,1876.33718042918,1761.25760532061
"196","lam[55]",0.49296752995,0.410272,0.323285551754297,0.2485423227,0.15252545,1.1111315,1.00001880630309,1921.18212124349,1930.55893863597
"197","lam[56]",0.271909118025,0.165077,0.415423108535974,0.14065478091,0.0368584,0.8211702,0.99979371878988,1924.93552357158,1918.87478464908
"198","lam[57]",0.56295379735,0.4928725,0.301821447463927,0.2464273938,0.2138083,1.132599,0.999915868149625,1828.7010984973,1632.08398021662
"199","lam[58]",1.2743461735,1.23243,0.360449894249696,0.34388907,0.7608718,1.9258215,0.999635345972813,1999.04760426347,1884.85168018523
"200","lam[59]",1.049456983,0.985221,0.371687294899553,0.3222482991,0.57925135,1.703213,1.00137788315683,1958.51109140097,2045.21409020083
"201","lam[60]",0.30721793965,0.25504,0.194216655107056,0.1477870506,0.098981245,0.68707615,0.999966084347782,1967.14233534869,1715.68803141396
"202","lam[61]",0.637781177,0.5507745,0.37472427567427,0.2833871292,0.22356935,1.3344185,1.00002090924976,1999.52994218557,1839.71101676172
"203","lam[62]",0.6732816794,0.554711,0.468213040291047,0.337936431,0.1843404,1.5371135,1.00083177582731,1928.95265370669,2003.88489292958
"204","lam[63]",0.2829186552,0.217204,0.244921516921871,0.1447899747,0.067833105,0.7146054,0.999718466847625,1849.58757463136,1848.3373086427
"205","gamma[1]",3.651687215,3.564195,0.79741159527896,0.752990301,2.4947885,5.0900995,1.00029717525684,1831.00348862312,2080.65508588793
"206","gamma[2]",2.68822519,2.592055,0.727149370817306,0.651335832,1.69715,4.0282085,1.00029430669184,1810.51045644197,1996.39432511047
"207","gamma[3]",5.21468526,5.07277,1.11405281210664,1.055766873,3.602916,7.200429,1.00119530355716,1761.551228302,1959.34572309196
"208","gamma[4]",4.268016285,4.182485,1.03797611545737,1.002282078,2.791946,6.100885,0.999521055521694,2152.84381823686,2000.08812338035
"209","gamma[5]",2.2798892765,2.2005,0.610187540227138,0.561112209,1.4199395,3.4076585,1.00068373299277,2056.92716606421,1884.85168018523
"210","gamma[6]",3.380925635,3.27913,0.864613451404598,0.832746768,2.175406,4.9136365,1.00024930495087,2046.73386586713,2092.13861832483
"211","gamma[7]",2.906792125,2.7902,0.928693736924092,0.846942663,1.648835,4.6602295,0.999636894260719,2043.20115883347,1790.33603573208
"212","gamma[8]",5.20091885,5.08867,1.07321824294902,1.003675722,3.6527505,7.0754,1.00025576268994,1933.46533531695,1961.52960842579
